method,method_label,eps,stream,diag_magnitude
Learned,Learned Basis,-0.18000000000000002,11,0.9805930256843567
Learned,Learned Basis,-0.18000000000000002,12,0.9804506897926331
Learned,Learned Basis,-0.18000000000000002,13,0.9814156293869019
Learned,Learned Basis,-0.18000000000000002,14,0.9794185757637024
Learned,Learned Basis,-0.18000000000000002,15,0.9854892492294312
Learned,Learned Basis,-0.18000000000000002,16,0.9794344305992126
Learned,Learned Basis,-0.18000000000000002,17,0.9815429449081421
Learned,Learned Basis,-0.18000000000000002,18,0.9814165234565735
Learned,Learned Basis,-0.18000000000000002,19,0.9808191061019897
Learned,Learned Basis,-0.18000000000000002,20,0.9788122773170471
Learned,Learned Basis,-0.18000000000000002,21,0.9770103693008423
Learned,Learned Basis,-0.18000000000000002,22,0.9663304686546326
Learned,Learned Basis,-0.18000000000000002,23,0.9489139318466187
Learned,Learned Basis,-0.18000000000000002,24,0.9518742561340332
Learned,Learned Basis,-0.18000000000000002,25,0.9503948092460632
Learned,Learned Basis,-0.18000000000000002,26,0.9567590355873108
Learned,Learned Basis,-0.18000000000000002,27,0.9659667611122131
Learned,Learned Basis,-0.18000000000000002,28,0.9565845727920532
Learned,Learned Basis,-0.18000000000000002,29,0.958043098449707
Learned,Learned Basis,-0.18000000000000002,30,0.9684979915618896
Learned,Learned Basis,-0.18000000000000002,31,0.9698166251182556
Learned,Learned Basis,-0.18000000000000002,32,0.9673469066619873
Learned,Learned Basis,-0.18000000000000002,33,0.9722387194633484
Learned,Learned Basis,-0.18000000000000002,34,0.9713019728660583
Learned,Learned Basis,-0.18000000000000002,35,0.9757565259933472
Learned,Learned Basis,-0.18000000000000002,36,0.9730384349822998
Learned,Learned Basis,-0.18000000000000002,37,0.9747973084449768
Learned,Learned Basis,-0.18000000000000002,38,0.9754912853240967
Learned,Learned Basis,-0.18000000000000002,39,0.9767826199531555
Learned,Learned Basis,-0.18000000000000002,40,0.9743103981018066
Learned,Learned Basis,-0.18000000000000002,41,0.9766215085983276
Learned,Learned Basis,-0.18000000000000002,42,0.977283775806427
Learned,Learned Basis,-0.18000000000000002,43,0.976658821105957
Learned,Learned Basis,-0.18000000000000002,44,0.9772387146949768
Learned,Learned Basis,-0.17,0,0.9796320796012878
Learned,Learned Basis,-0.17,1,0.9814999103546143
Learned,Learned Basis,-0.17,2,0.9775987863540649
Learned,Learned Basis,-0.17,3,0.9811730980873108
Learned,Learned Basis,-0.17,4,0.98112952709198
Learned,Learned Basis,-0.17,5,0.9789791703224182
Learned,Learned Basis,-0.17,6,0.9778589010238647
Learned,Learned Basis,-0.17,7,0.9807668328285217
Learned,Learned Basis,-0.17,8,0.9801110625267029
Learned,Learned Basis,-0.17,9,0.979099690914154
Learned,Learned Basis,-0.17,10,0.9810101389884949
Learned,Learned Basis,-0.17,11,0.9807233810424805
Learned,Learned Basis,-0.17,12,0.9805783033370972
Learned,Learned Basis,-0.17,13,0.9815611839294434
Learned,Learned Basis,-0.17,14,0.9795446991920471
Learned,Learned Basis,-0.17,15,0.9856491684913635
Learned,Learned Basis,-0.17,16,0.9795999526977539
Learned,Learned Basis,-0.17,17,0.9817378520965576
Learned,Learned Basis,-0.17,18,0.9816262125968933
Learned,Learned Basis,-0.17,19,0.9810565710067749
Learned,Learned Basis,-0.17,20,0.979120671749115
Learned,Learned Basis,-0.17,21,0.9775688648223877
Learned,Learned Basis,-0.17,22,0.9677506685256958
Learned,Learned Basis,-0.17,23,0.9522861838340759
Learned,Learned Basis,-0.17,24,0.9551751017570496
Learned,Learned Basis,-0.17,25,0.9537769556045532
Learned,Learned Basis,-0.17,26,0.958881139755249
Learned,Learned Basis,-0.17,27,0.9666184782981873
Learned,Learned Basis,-0.17,28,0.9583224058151245
Learned,Learned Basis,-0.17,29,0.959587574005127
Learned,Learned Basis,-0.17,30,0.9690272212028503
Learned,Learned Basis,-0.17,31,0.9701586365699768
Learned,Learned Basis,-0.17,32,0.9677087664604187
Learned,Learned Basis,-0.17,33,0.9727235436439514
Learned,Learned Basis,-0.17,34,0.9715722799301147
Learned,Learned Basis,-0.17,35,0.975971519947052
Learned,Learned Basis,-0.17,36,0.9732514023780823
Learned,Learned Basis,-0.17,37,0.9750276207923889
Learned,Learned Basis,-0.17,38,0.9756781458854675
Learned,Learned Basis,-0.17,39,0.9769600033760071
Learned,Learned Basis,-0.17,40,0.9744983315467834
Learned,Learned Basis,-0.17,41,0.9767874479293823
Learned,Learned Basis,-0.17,42,0.9774207472801208
Learned,Learned Basis,-0.17,43,0.9768059253692627
Learned,Learned Basis,-0.17,44,0.9773765802383423
Learned,Learned Basis,-0.16,0,0.9797602295875549
Learned,Learned Basis,-0.16,1,0.9816169142723083
Learned,Learned Basis,-0.16,2,0.9777265191078186
Learned,Learned Basis,-0.16,3,0.9812946319580078
Learned,Learned Basis,-0.16,4,0.9812584519386292
Learned,Learned Basis,-0.16,5,0.9790914058685303
Learned,Learned Basis,-0.16,6,0.9779751300811768
Learned,Learned Basis,-0.16,7,0.9808842539787292
Learned,Learned Basis,-0.16,8,0.9802200198173523
Learned,Learned Basis,-0.16,9,0.9792122840881348
Learned,Learned Basis,-0.16,10,0.9811349511146545
Learned,Learned Basis,-0.16,11,0.9808478951454163
Learned,Learned Basis,-0.16,12,0.9806985855102539
Learned,Learned Basis,-0.16,13,0.9816991686820984
Learned,Learned Basis,-0.16,14,0.9796645641326904
Learned,Learned Basis,-0.16,15,0.9858015179634094
Learned,Learned Basis,-0.16,16,0.9797576665878296
Learned,Learned Basis,-0.16,17,0.9819237589836121
Learned,Learned Basis,-0.16,18,0.9818264245986938
Learned,Learned Basis,-0.16,19,0.9812839031219482
Learned,Learned Basis,-0.16,20,0.9794155955314636
Learned,Learned Basis,-0.16,21,0.978105902671814
Learned,Learned Basis,-0.16,22,0.969113826751709
Learned,Learned Basis,-0.16,23,0.9555093050003052
Learned,Learned Basis,-0.16,24,0.9583028554916382
Learned,Learned Basis,-0.16,25,0.9569824934005737
Learned,Learned Basis,-0.16,26,0.9608857035636902
Learned,Learned Basis,-0.16,27,0.9672388434410095
Learned,Learned Basis,-0.16,28,0.9599747061729431
Learned,Learned Basis,-0.16,29,0.9610575437545776
Learned,Learned Basis,-0.16,30,0.9695321321487427
Learned,Learned Basis,-0.16,31,0.9704843163490295
Learned,Learned Basis,-0.16,32,0.9680524468421936
Learned,Learned Basis,-0.16,33,0.9731857180595398
Learned,Learned Basis,-0.16,34,0.9718278646469116
Learned,Learned Basis,-0.16,35,0.976174533367157
Learned,Learned Basis,-0.16,36,0.97345370054245
Learned,Learned Basis,-0.16,37,0.9752458333969116
Learned,Learned Basis,-0.16,38,0.9758551716804504
Learned,Learned Basis,-0.16,39,0.9771276712417603
Learned,Learned Basis,-0.16,40,0.9746761918067932
Learned,Learned Basis,-0.16,41,0.9769442081451416
Learned,Learned Basis,-0.16,42,0.977550208568573
Learned,Learned Basis,-0.16,43,0.9769457578659058
Learned,Learned Basis,-0.16,44,0.9775070548057556
Learned,Learned Basis,-0.15000000000000002,0,0.9798811078071594
Learned,Learned Basis,-0.15000000000000002,1,0.9817268252372742
Learned,Learned Basis,-0.15000000000000002,2,0.977847158908844
Learned,Learned Basis,-0.15000000000000002,3,0.9814093708992004
Learned,Learned Basis,-0.15000000000000002,4,0.9813804626464844
Learned,Learned Basis,-0.15000000000000002,5,0.9791971445083618
Learned,Learned Basis,-0.15000000000000002,6,0.9780851602554321
Learned,Learned Basis,-0.15000000000000002,7,0.9809958338737488
Learned,Learned Basis,-0.15000000000000002,8,0.9803228378295898
Learned,Learned Basis,-0.15000000000000002,9,0.9793181419372559
Learned,Learned Basis,-0.15000000000000002,10,0.9812527298927307
Learned,Learned Basis,-0.15000000000000002,11,0.9809662699699402
Learned,Learned Basis,-0.15000000000000002,12,0.9808117151260376
Learned,Learned Basis,-0.15000000000000002,13,0.981829822063446
Learned,Learned Basis,-0.15000000000000002,14,0.9797783493995667
Learned,Learned Basis,-0.15000000000000002,15,0.9859460592269897
Learned,Learned Basis,-0.15000000000000002,16,0.9799068570137024
