stage,global_epoch,stage_epoch,modulation,N,M,train_ebn0_db,eval_ebn0_db,cfo_span,train_total,train_L0,train_Loff,train_Ldiag,train_LV,train_Lsym,train_Lnn,train_Lspec,val_total,val_L0,val_Loff,val_Ldiag,val_LV,val_Lsym,val_Lnn,val_Lspec,clean_offdiag_leakage,rx_fro_norm_sq,elapsed_s
Stage A,250,250,16QAM,45,64,15.0,12.0,0.0,0.03774367272853851,0.0006547226803377271,0.0,0.0,43.56553268432617,0.012244947254657745,0.0,0.0,0.03816073387861252,0.0006475671543739736,0.0,0.0,43.57261657714844,0.012581484392285347,0.0,0.0,0.000388812884921208,43.57261657714844,0.8436309170210734
Stage A,275,275,16QAM,45,64,15.0,12.0,0.0,0.036944206804037094,0.0006252371822483838,0.0,0.0,43.59467697143555,0.01161730196326971,0.0,0.0,0.037899892777204514,0.0006276061176322401,0.0,0.0,43.599822998046875,0.012377899140119553,0.0,0.0,0.0003788574831560254,43.599822998046875,0.9230173749383539
Stage A,300,300,16QAM,45,64,15.0,12.0,0.0,0.03716859221458435,0.0006188981351442635,0.0,0.0,43.60879135131836,0.011796240694820881,0.0,0.0,0.03792813792824745,0.0006243560346774757,0.0,0.0,43.610477447509766,0.012398832477629185,0.0,0.0,0.0003821764839813113,43.610477447509766,1.001988457981497
Stage A,325,325,16QAM,45,64,15.0,12.0,0.0,0.03775307536125183,0.0006567215896211565,0.0,0.0,43.56943130493164,0.012249309569597244,0.0,0.0,0.038031987845897675,0.0006672460585832596,0.0,0.0,43.55580520629883,0.01246946956962347,0.0,0.0,0.00040462863398715854,43.55580520629883,1.082683749962598
Stage A,350,350,16QAM,45,64,15.0,12.0,0.0,0.037083886563777924,0.0006485749036073685,0.0,0.0,43.574729919433594,0.011718357913196087,0.0,0.0,0.03816361725330353,0.0006527300574816763,0.0,0.0,43.56693649291992,0.012581932358443737,0.0,0.0,0.00039437838131561875,43.56693649291992,1.1692068330012262
Stage B,351,1,16QAM,45,64,15.0,12.0,0.05,0.05695552006363869,0.000660459219943732,0.000438021234003827,0.003260650672018528,43.55043029785156,0.026792339980602264,4.389545210869983e-05,0.0,0.05618841573596001,0.0006007888587191701,0.0003602882206905633,0.003255985677242279,43.498897552490234,0.02631344273686409,3.276181814726442e-05,0.0,0.00031677918741479516,43.498897552490234,1.178257332998328
Stage B,375,25,16QAM,45,64,15.0,12.0,0.05,0.05483345687389374,0.001019969116896391,0.0006344686262309551,0.003236965276300907,43.21515655517578,0.024797499179840088,5.032536864746362e-05,0.0,0.056525539606809616,0.0010396583238616586,0.0006361055420711637,0.0032387874089181423,43.18926239013672,0.026145027950406075,4.9534392019268125e-05,0.0,0.0006063238834030926,43.18926239013672,1.2475980420131236
Stage B,400,50,16QAM,45,64,15.0,12.0,0.05,0.055915772914886475,0.0009982731426134706,0.0006078643491491675,0.0032216329127550125,43.20027542114258,0.02570710889995098,5.1366925617912784e-05,0.0,0.05687854439020157,0.0009816500823944807,0.0005867463769391179,0.0032219162676483393,43.19607162475586,0.026506716385483742,5.222043182584457e-05,0.0,0.0005500643746927381,43.19607162475586,1.3205918750027195
Stage B,425,75,16QAM,45,64,15.0,12.0,0.05,0.05624493584036827,0.0009817811660468578,0.0006010766373947263,0.003215610282495618,43.258270263671875,0.025965120643377304,5.258230521576479e-05,0.0,0.05666271597146988,0.0009706922573968768,0.000599144899751991,0.0032112575136125088,43.25439453125,0.02630957029759884,5.5093147238949314e-05,0.0,0.0005547474720515311,43.25439453125,1.3913960419595242
Stage B,450,100,16QAM,45,64,15.0,12.0,0.05,0.05589595064520836,0.000925846747122705,0.0005796736222691834,0.0031840966548770666,43.276180267333984,0.025740688666701317,5.57331986783538e-05,0.0,0.055929720401763916,0.0009239139617420733,0.0005709996912628412,0.0031830989755690098,43.26517868041992,0.02578016184270382,5.559400960919447e-05,0.0,0.0005141732981428504,43.26517868041992,1.4634020830271766
Stage B,475,125,16QAM,45,64,15.0,12.0,0.05,0.056000351905822754,0.0009404292795807123,0.0005880598910152912,0.003146523144096136,43.249881744384766,0.025822576135396957,5.5575404985575005e-05,0.0,0.055911362171173096,0.0009215413010679185,0.0005658998852595687,0.0031475313007831573,43.25208282470703,0.025781864300370216,5.5071730457711965e-05,0.0,0.000496728578582406,43.25208282470703,1.5344047920079902
Stage B,500,150,16QAM,45,64,15.0,12.0,0.05,0.054600756615400314,0.000889164803083986,0.000570335891097784,0.003106861375272274,43.287166595458984,0.02474265545606613,6.104229396441951e-05,0.0,0.055563393980264664,0.0008970489725470543,0.0005685713258571923,0.003106187330558896,43.2780647277832,0.025508638471364975,6.425842002499849e-05,0.0,0.0004866300441790372,43.2780647277832,1.605220083030872
Stage B,525,175,16QAM,45,64,15.0,12.0,0.05,0.05488564446568489,0.0009063174366019666,0.0005854367045685649,0.0030700229108333588,43.289215087890625,0.024945899844169617,6.622595537919551e-05,0.0,0.056228574365377426,0.0009081618045456707,0.0005894313799217343,0.003066261764615774,43.286376953125,0.026014722883701324,6.945956556592137e-05,0.0,0.0004967583226971328,43.286376953125,1.6773176250280812
Stage B,550,200,16QAM,45,64,15.0,12.0,0.05,0.05481351912021637,0.0008853756589815021,0.0005751659045927227,0.0030266076792031527,43.27625274658203,0.024923205375671387,6.688327994197607e-05,0.0,0.05595081299543381,0.0008842562674544752,0.0005756879691034555,0.003025006502866745,43.275970458984375,0.025835424661636353,6.515520362881944e-05,0.0,0.00047548965085297823,43.275970458984375,1.74922658293508
Stage B,575,225,16QAM,45,64,15.0,12.0,0.05,0.05451448634266853,0.0008808932616375387,0.0005651600076816976,0.0029959343373775482,43.274261474609375,0.024700475856661797,6.632145959883928e-05,0.0,0.05590046942234039,0.0008921261178329587,0.000569815281778574,0.00299376854673028,43.2596321105957,0.025803927332162857,6.536753789987415e-05,0.0,0.00046777105308137834,43.2596321105957,1.8213097919942811
Stage B,600,250,16QAM,45,64,15.0,12.0,0.05,0.05430438742041588,0.0008528740727342665,0.0005373049643822014,0.0029652584344148636,43.276268005371094,0.024577520787715912,6.741720426362008e-05,0.0,0.05534282326698303,0.0008487445884384215,0.0005355136236175895,0.0029635666869580746,43.278907775878906,0.025414029136300087,6.516636494779959e-05,0.0,0.0004336379060987383,43.278907775878906,1.8922237500082701
Stage B,625,275,16QAM,45,64,15.0,12.0,0.05,0.05487921088933945,0.0008550756610929966,0.000537664454896003,0.0029379085171967745,43.29179382324219,0.025033747777342796,6.66612249915488e-05,0.0,0.05526956543326378,0.0008502484997734427,0.000539180007763207,0.002933699171990156,43.292572021484375,0.02534894272685051,6.683741230517626e-05,0.0,0.00043957168236374855,43.292572021484375,1.9627770830411464
Stage B,650,300,16QAM,45,64,15.0,12.0,0.05,0.05393914133310318,0.0008354762103408575,0.0005199750885367393,0.0029099169187247753,43.30158996582031,0.02431030571460724,6.656791811110452e-05,0.0,0.05513154715299606,0.00082570337690413,0.0005168896168470383,0.002909056842327118,43.309600830078125,0.025271324440836906,6.641582876909524e-05,0.0,0.00041783726192079484,43.309600830078125,2.0358086249325424
Stage B,675,325,16QAM,45,64,15.0,12.0,0.05,0.05453183501958847,0.0008273186977021396,0.0005303412326611578,0.0028834964614361525,43.32402801513672,0.024778980761766434,6.58551070955582e-05,0.0,0.0543472059071064,0.0008200822630897164,0.0005224084015935659,0.0028834939002990723,43.32536315917969,0.02464229241013527,6.579842738574371e-05,0.0,0.00041956579661928117,43.32536315917969,2.1087944169994444
Stage B,700,350,16QAM,45,64,15.0,12.0,0.05,0.05497874319553375,0.0008325768285430968,0.0005175878759473562,0.002868130337446928,43.31090545654297,0.02514524571597576,7.005828956607729e-05,0.0,0.053928401321172714,0.0008205501362681389,0.0005065668374300003,0.002866113791242242,43.30254364013672,0.024328652769327164,6.722758553223684e-05,0.0,0.0003982563503086567,43.30254364013672,2.180595458019525
Stage B,725,375,16QAM,45,64,15.0,12.0,0.05,0.05361469089984894,0.0008248173398897052,0.0005366570549085736,0.002842309884727001,43.3274040222168,0.024039672687649727,7.451921555912122e-05,0.0,0.05505675449967384,0.0008313662256114185,0.0005394136533141136,0.002842869609594345,43.32331466674805,0.025185532867908478,7.693327643210068e-05,0.0,0.0004255857493262738,43.32331466674805,2.2521035419777036
Stage B,750,400,16QAM,45,64,15.0,12.0,0.05,0.05404384061694145,0.0008084246073849499,0.0005238011945039034,0.0028263586573302746,43.319984436035156,0.02440815046429634,7.733699021628127e-05,0.0,0.05470125377178192,0.0008114358060993254,0.0005244641215540469,0.002825529081746936,43.315452575683594,0.024931909516453743,7.871918205637485e-05,0.0,0.0004032528668176383,43.315452575683594,2.324031083029695
Stage B,775,425,16QAM,45,64,15.0,12.0,0.05,0.05513399839401245,0.0008097390527836978,0.0005254524876363575,0.0028091620188206434,43.32787322998047,0.025271374732255936,8.413523028139025e-05,0.0,0.054415713995695114,0.000801472517196089,0.0005256317090243101,0.002808310091495514,43.33084487915039,0.02470424957573414,8.176404662663117e-05,0.0,0.00039790646405890584,43.33084487915039,2.3946802919963375
Stage B,800,450,16QAM,45,64,15.0,12.0,0.05,0.05358166620135307,0.00079316645860672,0.0005506023881025612,0.0027924322057515383,43.38380432128906,0.023998407647013664,9.127857629209757e-05,0.0,0.05445978790521622,0.0007968993741087615,0.0005586802144534886,0.002791172591969371,43.38958740234375,0.024692147970199585,8.880424866219983e-05,0.0,0.0004251039936207235,43.38958740234375,2.4664667079923674
Stage B,825,475,16QAM,45,64,15.0,12.0,0.05,0.05412553995847702,0.0008013554033823311,0.0005216300487518311,0.0027735023759305477,43.31903839111328,0.02448183298110962,8.516146772308275e-05,0.0,0.05440255627036095,0.0008006148273125291,0.0005276732845231891,0.0027723629027605057,43.325462341308594,0.024696771055459976,8.573810919187963e-05,0.0,0.00038964999839663506,43.325462341308594,2.5377745419973508
Stage B,850,500,16QAM,45,64,15.0,12.0,0.05,0.05302683264017105,0.000819516833871603,0.0005572496447712183,0.002746372949331999,43.32534408569336,0.023554585874080658,9.594338916940615e-05,0.0,0.05422082915902138,0.0008085292065516114,0.0005489274044521153,0.00274481438100338,43.32640838623047,0.024524282664060593,9.603414218872786e-05,0.0,0.0004073905001860112,43.32640838623047,2.608774291933514
Stage B,875,525,16QAM,45,64,15.0,12.0,0.05,0.053225077688694,0.0008026703144423664,0.0005391075974330306,0.0027265669777989388,43.331626892089844,0.023742813616991043,9.281384700443596e-05,0.0,0.054005447775125504,0.000800731941126287,0.0005407234420999885,0.0027242759242653847,43.32086944580078,0.0243718009442091,9.319023229181767e-05,0.0,0.00039446496521122754,43.32086944580078,2.679717249935493
Stage B,900,550,16QAM,45,64,15.0,12.0,0.05,0.053053971379995346,0.0007886774255894125,0.0005404438124969602,0.0027031886857002974,43.33979797363281,0.02361328713595867,9.618964395485818e-05,0.0,0.05380668491125107,0.0007945587858557701,0.0005429678130894899,0.0027014543302357197,43.332271575927734,0.024212360382080078,9.600521298125386e-05,0.0,0.0003928857622668147,43.332271575927734,2.7512189579429105
Stage B,925,575,16QAM,45,64,15.0,12.0,0.05,0.051901429891586304,0.0007820991449989378,0.000533277983777225,0.0026782446075230837,43.33360290527344,0.022707132622599602,9.689081343822181e-05,0.0,0.054191336035728455,0.0007778204744681716,0.0005311546847224236,0.002678669523447752,43.34149932861328,0.0245407335460186,9.6952571766451e-05,0.0,0.00037614250322803855,43.34149932861328,2.8230970830190927
Stage B,950,600,16QAM,45,64,15.0,12.0,0.05,0.052050281316041946,0.0007766477065160871,0.000546329072676599,0.002659535501152277,43.36117935180664,0.022810276597738266,9.980000322684646e-05,0.0,0.05395270138978958,0.00077905657235533,0.000551378820091486,0.00265744561329484,43.36322784423828,0.024325750768184662,0.00010023819049820304,0.0,0.00039176701102405787,43.36322784423828,2.895152417011559
Stage B,975,625,16QAM,45,64,15.0,12.0,0.05,0.05270056053996086,0.0007667006575502455,0.0005482173291966319,0.002639032667502761,43.37548065185547,0.023332629352808,0.00010173828923143446,0.0,0.05399612709879875,0.000771863735280931,0.0005507250898517668,0.0026380859781056643,43.36981964111328,0.024366308003664017,0.00010087076225318015,0.0,0.0003872342349495739,43.36981964111328,2.9664443329675123
Stage B,1000,650,16QAM,45,64,15.0,12.0,0.05,0.05281738191843033,0.0008120938437059522,0.0005636247806251049,0.002626556670293212,43.327903747558594,0.023398254066705704,0.00010316088446415961,0.0,0.0542999729514122,0.0008082754793576896,0.0005550544010475278,0.0026264318730682135,43.32172775268555,0.02459883876144886,9.998094901675358e-05,0.0,0.00038864483940415084,43.32172775268555,3.0368984169326723
Stage B,1025,675,16QAM,45,64,15.0,12.0,0.05,0.05196685343980789,0.0007682126597501338,0.0005496243247762322,0.002614214550703764,43.36798858642578,0.022749237716197968,0.0001026160825858824,0.0,0.054160285741090775,0.00076170644024387,0.0005449984455481172,0.0026140385307371616,43.37281036376953,0.024513045325875282,9.985369251808152e-05,0.0,0.00037443835753947496,43.37281036376953,3.1074224170297384
Stage B,1050,700,16QAM,45,64,15.0,12.0,0.05,0.055015962570905685,0.0007693084771744907,0.0005393686005845666,0.0026000274810940027,43.33710479736328,0.02521059475839138,0.00010129228030564263,0.0,0.054402731359004974,0.0007831383845768869,0.0005527467001229525,0.0025994116440415382,43.335697174072266,0.024697523564100266,0.00010406314686406404,0.0,0.0003807880275417119,43.335697174072266,3.178787542041391
Stage B,1075,725,16QAM,45,64,15.0,12.0,0.05,0.05272025242447853,0.0007699908455833793,0.0005530915223062038,0.002595707308501005,43.36996841430664,0.02335231751203537,9.988117380999029e-05,0.0,0.05318067967891693,0.0007687720353715122,0.000548295269254595,0.0025939196348190308,43.35999298095703,0.023728083819150925,0.00010130055306944996,0.0,0.0003756584192160517,43.35999298095703,3.250361416954547
Stage B,1100,750,16QAM,45,64,15.0,12.0,0.05,0.052462492138147354,0.0007357632275670767,0.0005443119443953037,0.0025894991122186184,43.42439270019531,0.023155365139245987,0.00010394152195658535,0.0,0.053954463452100754,0.0007331236265599728,0.0005403474206104875,0.00258884159848094,43.41917419433594,0.024356434121727943,0.00010355361155234277,0.0,0.00036589891533367336,43.41917419433594,3.322037125006318
Stage B,1125,775,16QAM,45,64,15.0,12.0,0.05,0.053187768906354904,0.0007708705379627645,0.0005517720128409564,0.002582056913524866,43.3600959777832,0.023733632639050484,9.858606063062325e-05,0.0,0.05356011167168617,0.0007737533305771649,0.0005561118596233428,0.002581809414550662,43.36347198486328,0.024023545905947685,9.996186417993158e-05,0.0,0.00038337951991707087,43.36347198486328,3.39233416703064
Stage B,1150,800,16QAM,45,64,15.0,12.0,0.05,0.05255521461367607,0.0007758113206364214,0.0005475001526065171,0.0025788964703679085,43.34876251220703,0.023231258615851402,9.908777428790927e-05,0.0,0.05312632396817207,0.0007694583619013429,0.0005440484965220094,0.0025794617831707,43.35575866699219,0.023693185299634933,9.86885279417038e-05,0.0,0.0003730476018972695,43.35575866699219,3.4636377079878002
Stage B,1175,825,16QAM,45,64,15.0,12.0,0.05,0.051980793476104736,0.000777028501033783,0.0005456228391267359,0.0025783716700971127,43.349220275878906,0.022776488214731216,9.397756366524845e-05,0.0,0.053590428084135056,0.0007740651490166783,0.0005414070910774171,0.00257704546675086,43.34613037109375,0.02407047152519226,9.461087756790221e-05,0.0,0.0003726810391526669,43.34613037109375,3.535403582965955
Stage B,1200,850,16QAM,45,64,15.0,12.0,0.05,0.05214180052280426,0.0007919770432636142,0.0005478925304487348,0.0025750217027962208,43.34190368652344,0.022891709581017494,9.784443682292476e-05,0.0,0.05279071256518364,0.0007915767491795123,0.0005527669563889503,0.0025752924848347902,43.348270416259766,0.02340628392994404,9.645294630900025e-05,0.0,0.0003863266611006111,43.348270416259766,3.606481291935779
Stage B,1225,875,16QAM,45,64,15.0,12.0,0.05,0.05298256501555443,0.0007565229316242039,0.0005335599998943508,0.002574510406702757,43.387821197509766,0.023584993556141853,9.752158803166822e-05,0.0,0.05351889878511429,0.0007575013441964984,0.0005338470218703151,0.0025754214730113745,43.38959503173828,0.024011515080928802,9.833491640165448e-05,0.0,0.0003680738154798746,43.38959503173828,3.6788109169574454
Stage B,1250,900,16QAM,45,64,15.0,12.0,0.05,0.05243735387921333,0.0007653794600628316,0.0005271756672300398,0.0025722007267177105,43.385597229003906,0.023151883855462074,9.260702790925279e-05,0.0,0.05402063950896263,0.0007602276746183634,0.000522786402143538,0.0025739455595612526,43.390655517578125,0.02442161552608013,9.476854029344395e-05,0.0,0.00036013402859680355,43.390655517578125,3.7493706670356914
Stage B,1275,925,16QAM,45,64,15.0,12.0,0.05,0.05213097482919693,0.0007510988507419825,0.0005283600185066462,0.0025690337643027306,43.38042068481445,0.02291933260858059,9.322684491053224e-05,0.0,0.053110700100660324,0.0007466558599844575,0.0005244355415925384,0.0025687743909657,43.38151550292969,0.02370937541127205,9.290632442571223e-05,0.0,0.0003649602294899523,43.38151550292969,3.819849291932769
Stage B,1300,950,16QAM,45,64,15.0,12.0,0.05,0.052126847207546234,0.0007386922952719033,0.0005181099404580891,0.002571225631982088,43.39672088623047,0.022931359708309174,8.770237036515027e-05,0.0,0.05279548838734627,0.0007463177898898721,0.0005224454216659069,0.0025698922108858824,43.388282775878906,0.02346169389784336,8.648062794236466e-05,0.0,0.0003664017131086439,43.388282775878906,3.8912471670191735
Stage B,1325,975,16QAM,45,64,15.0,12.0,0.05,0.05284516513347626,0.0007434604922309518,0.0005116446409374475,0.0025655196513980627,43.372276306152344,0.02352496236562729,7.91728962212801e-05,0.0,0.05301646515727043,0.0007434295257553458,0.0005104198935441673,0.002565046539530158,43.37004470825195,0.02366088330745697,8.256546425400302e-05,0.0,0.0003573645371943712,43.37004470825195,3.962001792038791
Stage B,1350,1000,16QAM,45,64,15.0,12.0,0.05,0.05194157734513283,0.000765328761190176,0.0005031208274886012,0.00256826588883996,43.35215759277344,0.02279375120997429,8.443907427135855e-05,0.0,0.05355749651789665,0.0007664518197998405,0.0005109913763590157,0.002570092910900712,43.3740234375,0.02407102659344673,8.431031164946035e-05,0.0,0.00036013434873893857,43.3740234375,4.033021874958649
Stage C,1351,1,16QAM,45,64,15.0,12.0,0.1,0.05961956828832626,0.0007915767491795123,0.0006227211561053991,0.003558012656867504,43.348270416259766,0.028652872890233994,0.00012443025480024517,0.0,0.07776468247175217,0.0007314002141356468,0.0005720242625102401,0.0035571784246712923,43.358604431152344,0.04325246810913086,0.00012116668949602172,0.0,0.0003337603702675551,43.358604431152344,4.038290499942377
Stage C,1375,25,16QAM,45,64,15.0,12.0,0.1,0.05884109437465668,0.0008817074121907353,0.0006761313416063786,0.0035521795507520437,43.31642532348633,0.027930324897170067,0.00012759616947732866,0.0,0.07811522483825684,0.0008638565195724368,0.0006594197475351393,0.0035527111031115055,43.31744384765625,0.043378833681344986,0.0001237616379512474,0.0,0.0004323222965467721,43.31744384765625,4.11342120799236
Stage C,1400,50,16QAM,45,64,15.0,12.0,0.1,0.05889090523123741,0.0008630981901660562,0.0006379883270710707,0.003554936498403549,43.30035400390625,0.0280295517295599,0.00011510275362525135,0.0,0.07799240946769714,0.0008741398924030364,0.0006449659122154117,0.0035528410226106644,43.28874969482422,0.0433012880384922,0.00011572905350476503,0.0,0.0004245753516443074,43.28874969482422,4.190497208037414
Stage C,1425,75,16QAM,45,64,15.0,12.0,0.1,0.05830014497041702,0.0008728027460165322,0.0006477793795056641,0.003548932494595647,43.31534957885742,0.027537643909454346,0.0001143649424193427,0.0,0.07725611329078674,0.0008696888689883053,0.0006451969966292381,0.003548602806404233,43.31538772583008,0.04270673170685768,0.0001144473790191114,0.0,0.0004300080763641745,43.31538772583008,4.2689055419759825
Stage C,1450,100,16QAM,45,64,15.0,12.0,0.1,0.05921782925724983,0.0009196051978506148,0.000643701059743762,0.003547526430338621,43.279884338378906,0.028252655640244484,0.00011325345985824242,0.0,0.07773995399475098,0.0009189900592900813,0.000642669212538749,0.0035470696166157722,43.26728057861328,0.043076884001493454,0.0001130387609009631,0.0,0.00043427219497971237,43.26728057861328,4.347264208015986
Stage C,1475,125,16QAM,45,64,15.0,12.0,0.1,0.05860799923539162,0.000862765300553292,0.0006204129895195365,0.0035414991434663534,43.319908142089844,0.02781902253627777,0.00010514377208892256,0.0,0.07766611129045486,0.0008862573886290193,0.0006379020633175969,0.003540908917784691,43.31391525268555,0.043034035712480545,0.00010806572390720248,0.0,0.00043277195072732866,43.31391525268555,4.424220541957766
Stage C,1500,150,16QAM,45,64,15.0,12.0,0.1,0.05863082781434059,0.0008825354161672294,0.0006251497543416917,0.0035389468539506197,43.30487823486328,0.027822159230709076,0.00010773158282972872,0.0,0.0766429603099823,0.0008979656849987805,0.0006353235221467912,0.003538648597896099,43.29571533203125,0.04221578687429428,0.00010786519123939797,0.0,0.0004355705459602177,43.29571533203125,4.502306208014488
Stage C,1525,175,16QAM,45,64,15.0,12.0,0.1,0.05800008028745651,0.0008386783301830292,0.0006079445593059063,0.0035341556649655104,43.33839416503906,0.027360200881958008,9.877785487333313e-05,0.0,0.07744937390089035,0.0008320354972966015,0.0006039685104042292,0.0035340148024260998,43.34266662597656,0.042925767600536346,9.918374416884035e-05,0.0,0.0004055745666846633,43.34266662597656,4.580172957968898
Stage C,1550,200,16QAM,45,64,15.0,12.0,0.1,0.058299578726291656,0.000838192121591419,0.0006042259046807885,0.003531243186444044,43.33698272705078,0.02760465443134308,9.786185546545312e-05,0.0,0.07761207222938538,0.0008470998727716506,0.0006039662985131145,0.0035300932358950377,43.31737518310547,0.04305640980601311,9.707456774776801e-05,0.0,0.00040979235200211406,43.31737518310547,4.657973457942717
Stage C,1575,225,16QAM,45,64,15.0,12.0,0.1,0.0573304109275341,0.0008767389808781445,0.0006238294299691916,0.0035344527568668127,43.32624053955078,0.026787688955664635,9.844538726611063e-05,0.0,0.07869388163089752,0.0008845271077007055,0.0006172522553242743,0.003533526323735714,43.308555603027344,0.043884508311748505,9.806855086935684e-05,0.0,0.0004294146492611617,43.308555603027344,4.735132792033255
Stage C,1600,250,16QAM,45,64,15.0,12.0,0.1,0.05648292973637581,0.0008604725007899106,0.0005968029145151377,0.0035321551840752363,43.31840515136719,0.026144299656152725,9.997286542784423e-05,0.0,0.07727610319852829,0.0008713487768545747,0.000597432954236865,0.0035335817374289036,43.31150817871094,0.04277213662862778,0.00010008398385252804,0.0,0.0004117578500881791,43.31150817871094,4.811843457981013
Stage C,1625,275,16QAM,45,64,15.0,12.0,0.1,0.058775801211595535,0.0008564310846850276,0.0005940457340329885,0.0035246037878096104,43.30115509033203,0.027992472052574158,9.921193850459531e-05,0.0,0.0764419436454773,0.0008559043053537607,0.0005954265361651778,0.003524953033775091,43.30564880371094,0.04212743043899536,9.41335383686237e-05,0.0,0.00041303475154563785,43.30564880371094,4.889045957941562
Stage C,1650,300,16QAM,45,64,15.0,12.0,0.1,0.056887656450271606,0.0008608417119830847,0.0005950944614596665,0.0035243111196905375,43.31005096435547,0.02648167684674263,9.066583879757673e-05,0.0,0.0769830048084259,0.0008623484754934907,0.0006001356523483992,0.0035227248445153236,43.308712005615234,0.04255085438489914,9.411002974957228e-05,0.0,0.00041947432328015566,43.308712005615234,4.967394000035711
Stage C,1675,325,16QAM,45,64,15.0,12.0,0.1,0.05874219909310341,0.0008608143543824553,0.0005747142713516951,0.0035249802749603987,43.31594467163086,0.027975469827651978,9.30290188989602e-05,0.0,0.0778103768825531,0.0008506392478011549,0.0005696138832718134,0.0035245814360678196,43.320823669433594,0.04324119910597801,9.158684406429529e-05,0.0,0.000390632136259228,43.320823669433594,5.045257500023581
Stage C,1700,350,16QAM,45,64,15.0,12.0,0.1,0.05777747556567192,0.0008944512228481472,0.0006141740595921874,0.0035224142484366894,43.3038215637207,0.027156183496117592,9.008473716676235e-05,0.0,0.0765468031167984,0.0008852632599882782,0.0006105623324401677,0.0035218377597630024,43.31144332885742,0.04217742383480072,9.145268268184736e-05,0.0,0.0004359800659585744,43.31144332885742,5.122516999952495
Stage C,1725,375,16QAM,45,64,15.0,12.0,0.1,0.058513790369033813,0.0008802803931757808,0.0006044528563506901,0.003520986996591091,43.3117561340332,0.02775571122765541,9.564078209223226e-05,0.0,0.07738898694515228,0.0008575223619118333,0.0005841245292685926,0.0035215779207646847,43.321231842041016,0.04288754612207413,9.256517660105601e-05,0.0,0.000410333537729457,43.321231842041016,5.199753499939106
