method,method_label,eps,ref_real,ref_imag,est_real,est_imag
Learned,Learned Basis,0.0,0.94868326,0.31622776,0.9832814,0.4228861
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.28615814,1.0273399
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.9648922,1.049429
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.9037635,0.7648237
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.51268744,-0.17218292
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.87709635,0.44715524
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.91099256,-0.33064622
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.9166178,0.18770379
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.9476437,0.8928256
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.9933751,0.98139846
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.18644384,0.39978695
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.39516756,0.42466328
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-1.005408,0.24772924
Learned,Learned Basis,0.0,0.94868326,-0.31622776,0.8889668,-0.5106345
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.50043976,0.31799865
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.8551855,0.8426007
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.8409208,0.38677305
Learned,Learned Basis,0.0,0.31622776,0.31622776,0.32518107,0.20224003
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.28351682,-0.35304427
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-1.0033731,1.033532
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.22104692,0.86917174
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.85943073,0.9127325
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.93508023,0.9361755
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.3565474,0.95093024
Learned,Learned Basis,0.0,0.94868326,-0.31622776,0.8607499,-0.26597846
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.8708146,0.24420586
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.81623584,0.8424395
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.24661802,-0.43329108
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.9611925,0.1663192
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.23130855,0.9604898
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.83363205,0.43665856
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.37509573,-0.22379199
Learned,Learned Basis,0.0,0.94868326,-0.31622776,0.8646999,-0.3405241
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-1.0412414,0.31672862
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.2875622,-0.19031085
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.43299317,-0.8750693
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.949351,1.0221082
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.4811706,0.96445084
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.33970362,-0.84145224
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.32386336,0.17511742
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-1.1060642,-0.4629257
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.12673917,0.33297056
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.7686872,0.87329483
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-1.0546964,-0.9686093
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.90019673,-0.18052648
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.34645602,-0.43662632
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.8982027,0.855954
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-1.0469548,-0.93836087
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.3196041,0.29604408
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.23835365,-0.4119497
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.4025643,-1.0534309
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.40357107,-0.28256905
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.4360843,0.9221442
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.18709496,-0.86340874
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.48493975,-0.36502436
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.9328651,0.41934606
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.70857185,0.8365756
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.3473439,0.8772001
Learned,Learned Basis,0.0,0.94868326,0.94868326,1.0876063,0.95872694
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.3104255,-0.33544284
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.49635464,-0.3668134
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.29765558,-0.35667682
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.22430937,-0.4967231
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.31243885,-0.27489203
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.4876814,-0.94019467
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.3399636,0.8109903
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.40585157,1.0270038
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.7922223,-0.9812413
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.2840981,-0.24057163
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-1.0489371,-0.9666689
Learned,Learned Basis,0.0,0.31622776,0.31622776,0.38239935,0.36206627
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.972555,0.9315755
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.19111764,-0.9739233
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.2802351,-0.85373706
Learned,Learned Basis,0.0,0.94868326,0.94868326,1.0220445,1.0925608
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.7901483,0.2372509
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.82242453,0.254485
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.34675896,-0.2894116
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.21343262,-0.8988722
Learned,Learned Basis,0.0,0.94868326,-0.31622776,1.1070615,-0.4307004
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.9004511,0.9599262
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.40273857,0.91063136
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.26252252,0.35798872
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.8972749,0.6459752
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.36667034,-0.7574924
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.43117255,-0.26271072
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.95326966,0.29353747
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-1.0106806,-0.98702294
Learned,Learned Basis,0.0,0.94868326,-0.31622776,0.88432103,-0.3357006
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.32248896,0.8125566
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.25959182,-0.35220897
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.26940104,0.89765733
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.40909368,-0.9757697
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.21979068,1.0195367
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.95112276,-0.3366098
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.77561474,-0.9379195
Learned,Learned Basis,0.0,0.94868326,-0.31622776,0.9248084,-0.3735042
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-1.1008654,-0.966299
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.29585996,0.23123188
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.8371608,0.9159599
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-1.1835734,-1.006279
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.36246583,0.8993231
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.98313,-0.8831384
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.8291491,-0.3606923
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.86298287,0.9582543
Learned,Learned Basis,0.0,0.94868326,-0.31622776,1.0104254,-0.14773482
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.44987458,0.370314
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.97015196,-0.7971988
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.27622736,0.99043405
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.89505345,-0.93469185
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.3139207,-0.30100334
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.20442025,0.19620012
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.31048566,0.9067053
Learned,Learned Basis,0.0,0.94868326,0.31622776,1.0304673,0.40670526
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.37611258,-0.14514111
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.9168928,-0.29005113
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.39881748,0.8241036
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.30130497,-1.0156674
Learned,Learned Basis,0.0,0.94868326,-0.31622776,1.2162213,-0.3436333
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.76977766,0.32098815
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.35346103,-0.29234296
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.37492937,-1.089151
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.3414787,-0.17622311
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.8675674,1.0524238
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.30615917,-0.4729691
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.12421097,-0.42817572
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.3149836,-0.8648113
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.17519775,0.95141935
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.26210344,-0.91134936
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.4028316,1.0256424
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.7387218,-1.0102272
Learned,Learned Basis,0.0,0.31622776,0.31622776,0.27897072,0.20375717
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.3574041,-0.25960577
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.280501,-0.30786005
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.35013163,0.87137103
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.97587144,-0.12626801
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.99177736,-1.0354607
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.33944666,0.9031482
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.28399932,0.92702687
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.8826062,-1.086116
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-1.0161262,-1.0241358
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.44826275,0.99193174
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.98454684,0.8342125
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.8978012,-0.80289394
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.3767071,-0.7839502
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.8057361,1.0094726
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.3016608,-0.36518958
Learned,Learned Basis,0.0,0.94868326,0.31622776,0.93075824,0.40037
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-1.0379629,0.2780538
Learned,Learned Basis,0.0,0.94868326,0.31622776,0.9365444,0.3614527
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.89135164,0.9969327
Learned,Learned Basis,0.0,0.31622776,0.31622776,0.1674161,0.40446642
Learned,Learned Basis,0.0,0.94868326,-0.94868326,1.0164627,-0.94997025
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.89803874,-0.8583167
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.30113953,0.87077695
Learned,Learned Basis,0.0,0.31622776,0.31622776,0.39494216,0.36484817
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-1.1636943,-0.9883789
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.96603835,0.7876572
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.8742254,-0.9360732
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.14172092,0.4995179
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.44628996,0.28281978
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.93240154,0.8999883
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.9973141,0.22715205
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.9365445,0.99435514
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.9801701,0.3090999
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.9439124,0.42991486
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.20646015,0.32509646
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.8380514,-0.8586482
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.4003954,0.3836851
Learned,Learned Basis,0.0,0.31622776,0.31622776,0.14715324,0.1549472
Learned,Learned Basis,0.0,0.31622776,0.31622776,0.49838826,0.21572122
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.36469814,-0.30326888
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.8833475,0.97584605
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.8738911,-0.918952
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.99947715,0.8713215
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.2603246,-0.99016064
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.7364381,0.85686207
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.85678744,-0.9184543
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.9202611,-0.8550495
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.81211984,-0.263958
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-1.0446008,0.2439315
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.8595756,0.35350904
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.92834693,-1.1375918
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.8893249,-0.8303141
Learned,Learned Basis,0.0,0.31622776,0.31622776,0.20843285,0.30290753
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.78497714,-1.0140953
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.9424223,0.16144937
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.20106919,-0.88583004
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.31353134,0.35663557
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.9729323,1.0443279
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.4097456,-1.0296712
Learned,Learned Basis,0.0,0.31622776,0.31622776,0.29839352,0.35888314
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.3262447,1.062404
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.3128705,-0.9164731
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.9756713,0.3875899
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.91240424,0.40754414
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.3454693,0.38505688
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.28626648,-1.0865434
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.9114691,0.9401757
Learned,Learned Basis,0.0,0.94868326,-0.31622776,0.9443333,-0.3899623
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.9480459,-0.8751414
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.888483,0.30861047
Learned,Learned Basis,0.0,0.94868326,0.94868326,1.0423203,0.9797039
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.32447228,-0.85645646
Learned,Learned Basis,0.0,0.94868326,-0.31622776,0.9485275,-0.38530937
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.93138546,0.95042723
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.8811576,0.33522215
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.31623358,-0.8434724
Learned,Learned Basis,0.0,0.31622776,0.31622776,0.2517402,0.29353076
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.13787234,-0.990629
Learned,Learned Basis,0.0,0.94868326,-0.31622776,0.99663436,-0.4808868
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.33582065,-0.23939009
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.30786705,0.69025683
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.55334055,0.89871305
Learned,Learned Basis,0.0,0.94868326,0.94868326,1.1482102,0.90958977
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.2893243,1.1200758
Learned,Learned Basis,0.0,0.94868326,-0.31622776,1.0134342,-0.13710152
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.10986443,0.33673966
Learned,Learned Basis,0.0,0.94868326,-0.31622776,0.97454935,-0.25079727
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-1.0038735,1.0132865
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.9408229,1.0327364
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-1.0667962,-0.23924813
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.22601575,1.0428305
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.3084494,0.82173103
Learned,Learned Basis,0.0,0.94868326,0.31622776,1.0225683,0.49280822
Learned,Learned Basis,0.0,0.94868326,0.31622776,0.82120216,0.36187586
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.35138845,-1.1337256
Learned,Learned Basis,0.0,0.94868326,0.31622776,0.956873,0.21287408
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.3654168,1.0318813
Learned,Learned Basis,0.0,0.94868326,0.31622776,0.7483708,0.31329224
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.95026964,-0.36782902
Learned,Learned Basis,0.0,0.94868326,0.31622776,0.9944917,0.17052925
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.22614595,-0.31033722
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.26607555,0.39918926
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.3481727,0.9640972
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.920733,-0.8824646
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.3369084,-0.90810317
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.3357051,0.996708
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.9190984,-0.5290336
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.21589199,-0.32125992
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.9101692,-0.35186774
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.82377726,-0.8214766
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.8216994,-0.888951
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.8850935,0.23629782
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.38151285,0.9652899
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.2565649,0.38777614
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.24379276,1.0453867
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.43189067,-0.40641236
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.84854656,-0.9416295
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.23950516,0.42363954
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.29289985,-0.20693427
Learned,Learned Basis,0.0,0.94868326,0.94868326,1.0308641,0.8126552
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.47902977,1.0861875
Learned,Learned Basis,0.0,0.94868326,0.31622776,0.96406174,0.29648185
Learned,Learned Basis,0.0,0.94868326,-0.94868326,1.0839186,-0.9712601
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.8276706,-0.9182237
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.37609634,-0.82640344
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.35163894,-0.98578304
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.33669502,-0.24613
Learned,Learned Basis,0.0,0.94868326,0.31622776,0.97766924,0.17660785
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.45383146,0.92507917
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-1.0103093,-0.9566338
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.9773289,-0.9492958
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.83291847,-0.29600704
Learned,Learned Basis,0.0,0.94868326,0.31622776,0.84877473,0.21116193
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.8954903,-0.9823036
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.8582496,0.9853172
Learned,Learned Basis,0.0,0.31622776,0.31622776,0.24437636,0.32972777
Learned,Learned Basis,0.0,0.94868326,0.94868326,1.1021401,0.8571236
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.34281808,0.35565692
Learned,Learned Basis,0.0,0.31622776,0.31622776,0.31396785,0.200867
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.35898513,-1.0281773
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.8958463,-0.9358198
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.26845178,-1.0028596
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.36950365,-0.28602698
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.8746579,-0.8102322
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.9696779,0.99531
Learned,Learned Basis,0.0,0.94868326,0.31622776,0.8209285,0.38889843
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-1.0940785,0.956203
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.22195245,-0.2334154
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-1.1142001,0.24402392
Learned,Learned Basis,0.0,0.94868326,-0.94868326,0.81869775,-0.87007153
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.9612318,0.39865994
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.22071326,0.88062185
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.86190504,-1.08356
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.11706385,0.91045684
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.90669286,0.95439786
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.2793985,-0.34757876
Learned,Learned Basis,0.0,0.94868326,0.94868326,1.0710245,0.80444986
Learned,Learned Basis,0.0,0.94868326,0.31622776,1.0209908,0.21312663
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.4589702,-0.23248538
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.96262044,-0.3546415
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.17115821,-0.29244873
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.9374176,0.8794209
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.35030288,0.79474676
Learned,Learned Basis,0.0,0.94868326,-0.31622776,0.88603085,-0.31788254
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.8778329,-1.100297
Learned,Learned Basis,0.0,0.94868326,-0.31622776,0.8355179,-0.25465307
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.34292156,-0.9302778
Learned,Learned Basis,0.0,0.31622776,0.31622776,0.3106765,0.42222065
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.20537744,-0.9662891
Learned,Learned Basis,0.0,0.31622776,-0.31622776,0.3356402,-0.30026755
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.8360288,-0.2667185
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.9478206,0.73310125
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.7857209,-0.16638282
Learned,Learned Basis,0.0,-0.31622776,-0.31622776,-0.18272693,-0.34823957
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.22790818,-0.9820231
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.8359611,-0.8530463
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.40330657,0.89657205
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.8618666,0.2110971
Learned,Learned Basis,0.0,0.94868326,-0.31622776,0.8609652,-0.43661797
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.39684623,-0.84296554
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-1.0260482,-0.88377386
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.9186135,0.81582886
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.7285176,0.8820917
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.36443484,0.20034048
Learned,Learned Basis,0.0,0.31622776,0.94868326,0.2663953,0.8597038
Learned,Learned Basis,0.0,0.31622776,0.31622776,0.34732202,0.42031065
Learned,Learned Basis,0.0,-0.31622776,0.31622776,-0.34673667,0.37133035
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.84286314,1.0070436
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.3422709,1.0345128
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.9616184,0.27963805
Learned,Learned Basis,0.0,0.94868326,0.94868326,0.946204,0.95304793
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.8853655,-0.30062443
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.9403887,0.36893204
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.35530195,-0.9264908
Learned,Learned Basis,0.0,0.94868326,-0.31622776,0.8732442,-0.38617006
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.83098423,-0.7070802
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.2932922,-0.9961257
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.8956046,0.9791507
Learned,Learned Basis,0.0,-0.31622776,-0.94868326,-0.2904687,-1.0648026
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.93098485,-0.28025216
Learned,Learned Basis,0.0,0.31622776,-0.94868326,0.072087556,-0.9208657
Learned,Learned Basis,0.0,-0.94868326,0.94868326,-0.85387146,1.0502251
Learned,Learned Basis,0.0,-0.94868326,-0.94868326,-0.9543195,-0.77120924
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.83866596,-0.32359886
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.9439908,-0.3404511
Learned,Learned Basis,0.0,-0.31622776,0.94868326,-0.26330537,1.0161048
Learned,Learned Basis,0.0,-0.94868326,0.31622776,-0.98902714,0.31893042
Learned,Learned Basis,0.0,-0.94868326,-0.31622776,-0.9800857,-0.24730995
