scheme,stage,global_epoch,stage_epoch,modulation,N,M,train_ebn0_db,eval_ebn0_db,cfo_span,train_total,train_Lce,train_Lmse,train_Lguard,train_Lhard,train_L0,train_Loff,train_Ldiag,train_LV,train_Lnn,train_Lspec,val_total,val_Lce,val_Lmse,val_Lguard,val_Lhard,val_L0,val_Loff,val_Ldiag,val_LV,val_Lnn,val_Lspec,clean_offdiag_leakage,rx_fro_norm_sq,val_ber,val_ser,hard_cfo_weighted_ber,residual_scale,elapsed_s
LearnedNonlinear,NonlinearOnly,1,1,16QAM,45,64,15.0,12.0,0.1,4.199275970458984,2.0351083278656006,0.03442154452204704,0.10000000894069672,2.113001823425293,0.0016871170373633504,0.0014811931177973747,0.004535644315183163,43.64590072631836,0.0001474570599384606,0.0,4.2270355224609375,2.0559089183807373,0.049710094928741455,0.09833178669214249,2.120224714279175,0.0016871170373633504,0.0014811931177973747,0.004535644315183163,43.64590072631836,0.0001474570599384606,0.0,0.001452931552194059,43.64590072631836,0.02543402835726738,0.09791667014360428,0.06848090142011642,0.09999999403953552,0.22838608303572983
LearnedNonlinear,NonlinearOnly,10,10,16QAM,45,64,15.0,12.0,0.1,4.203725814819336,2.0415396690368652,0.03234272822737694,0.07421477138996124,2.1174874305725098,0.0016871170373633504,0.0014811931177973747,0.004535644315183163,43.64590072631836,0.0001474570599384606,0.0,4.202937126159668,2.0469346046447754,0.050161466002464294,0.06896330416202545,2.112438440322876,0.0016871170373633504,0.0014811931177973747,0.004535644315183163,43.64590072631836,0.0001474570599384606,0.0,0.001452931552194059,43.64590072631836,0.02526041679084301,0.09583333134651184,0.07045137882232666,0.1005333960056305,1.132939500035718
LearnedNonlinear,NonlinearOnly,20,20,16QAM,45,64,15.0,12.0,0.1,4.136765956878662,2.028817653656006,0.03015354461967945,0.0008663249900564551,2.081608533859253,0.0016871170373633504,0.0014811931177973747,0.004535644315183163,43.64590072631836,0.0001474570599384606,0.0,4.153046607971191,2.042018413543701,0.04888703301548958,0.00010322852904209867,2.0846917629241943,0.0016871170373633504,0.0014811931177973747,0.004535644315183163,43.64590072631836,0.0001474570599384606,0.0,0.001452931552194059,43.64590072631836,0.02890625037252903,0.11215277761220932,0.0773112028837204,0.10151232779026031,2.070429416024126
LearnedNonlinear,NonlinearOnly,30,30,16QAM,45,64,15.0,12.0,0.1,4.112131118774414,2.015559434890747,0.028593366965651512,0.00017415970796719193,2.070420742034912,0.0016871170373633504,0.0014811931177973747,0.004535644315183163,43.64590072631836,0.0001474570599384606,0.0,4.09228515625,2.012547731399536,0.048977311700582504,0.0005749273113906384,2.0532822608947754,0.0016871170373633504,0.0014811931177973747,0.004535644315183163,43.64590072631836,0.0001474570599384606,0.0,0.001452931552194059,43.64590072631836,0.05920138955116272,0.22499999403953552,0.10261500626802444,0.10265474766492844,3.1229617909993976
LearnedNonlinear,NonlinearOnly,40,40,16QAM,45,64,15.0,12.0,0.1,3.96533203125,1.9419976472854614,0.03270595520734787,0.005118917673826218,1.995906114578247,0.0016871170373633504,0.0014811931177973747,0.004535644315183163,43.64590072631836,0.0001474570599384606,0.0,3.9713568687438965,1.9492539167404175,0.04953699931502342,0.005313854198902845,1.994457721710205,0.0016871170373633504,0.0014811931177973747,0.004535644315183163,43.64590072631836,0.0001474570599384606,0.0,0.001452931552194059,43.64590072631836,0.11180555820465088,0.39201387763023376,0.1348676085472107,0.10403041541576385,4.143699833075516
