method,method_label,eps,stream,diag_magnitude
Learned,Learned Basis,-0.020000000000000004,1,0.9858471155166626
Learned,Learned Basis,-0.020000000000000004,2,0.9790835976600647
Learned,Learned Basis,-0.020000000000000004,3,0.982291042804718
Learned,Learned Basis,-0.020000000000000004,4,0.9840973615646362
Learned,Learned Basis,-0.020000000000000004,5,0.9844979643821716
Learned,Learned Basis,-0.020000000000000004,6,0.9859027862548828
Learned,Learned Basis,-0.020000000000000004,7,0.9836264252662659
Learned,Learned Basis,-0.020000000000000004,8,0.9824151396751404
Learned,Learned Basis,-0.020000000000000004,9,0.98609858751297
Learned,Learned Basis,-0.020000000000000004,10,0.9842875599861145
Learned,Learned Basis,-0.020000000000000004,11,0.9858271479606628
Learned,Learned Basis,-0.020000000000000004,12,0.987797737121582
Learned,Learned Basis,-0.020000000000000004,13,0.9848381876945496
Learned,Learned Basis,-0.020000000000000004,14,0.982418417930603
Learned,Learned Basis,-0.020000000000000004,15,0.9805010557174683
Learned,Learned Basis,-0.020000000000000004,16,0.9862319827079773
Learned,Learned Basis,-0.020000000000000004,17,0.9816233515739441
Learned,Learned Basis,-0.020000000000000004,18,0.983521044254303
Learned,Learned Basis,-0.020000000000000004,19,0.9851939082145691
Learned,Learned Basis,-0.020000000000000004,20,0.9878438115119934
Learned,Learned Basis,-0.020000000000000004,21,0.9834557175636292
Learned,Learned Basis,-0.020000000000000004,22,0.9840213656425476
Learned,Learned Basis,-0.020000000000000004,23,0.9870079159736633
Learned,Learned Basis,-0.020000000000000004,24,0.9841701984405518
Learned,Learned Basis,-0.020000000000000004,25,0.9843392372131348
Learned,Learned Basis,-0.020000000000000004,26,0.9821307063102722
Learned,Learned Basis,-0.020000000000000004,27,0.986349880695343
Learned,Learned Basis,-0.020000000000000004,28,0.9805852174758911
Learned,Learned Basis,-0.020000000000000004,29,0.983765184879303
Learned,Learned Basis,-0.020000000000000004,30,0.9845231771469116
Learned,Learned Basis,-0.020000000000000004,31,0.9844738245010376
Learned,Learned Basis,-0.020000000000000004,32,0.9848490953445435
Learned,Learned Basis,-0.020000000000000004,33,0.9837600588798523
Learned,Learned Basis,-0.020000000000000004,34,0.9817126989364624
Learned,Learned Basis,-0.020000000000000004,35,0.9837682247161865
Learned,Learned Basis,-0.020000000000000004,36,0.9844105839729309
Learned,Learned Basis,-0.020000000000000004,37,0.9833379983901978
Learned,Learned Basis,-0.020000000000000004,38,0.9861052632331848
Learned,Learned Basis,-0.020000000000000004,39,0.9891517758369446
Learned,Learned Basis,-0.020000000000000004,40,0.9823226928710938
Learned,Learned Basis,-0.020000000000000004,41,0.9839880466461182
Learned,Learned Basis,-0.020000000000000004,42,0.9836443066596985
Learned,Learned Basis,-0.020000000000000004,43,0.9808812141418457
Learned,Learned Basis,-0.020000000000000004,44,0.981721818447113
Learned,Learned Basis,0.0,0,0.9830746054649353
Learned,Learned Basis,0.0,1,0.9858411550521851
Learned,Learned Basis,0.0,2,0.979092538356781
Learned,Learned Basis,0.0,3,0.9822950959205627
Learned,Learned Basis,0.0,4,0.9841262102127075
Learned,Learned Basis,0.0,5,0.9844824075698853
Learned,Learned Basis,0.0,6,0.985918402671814
Learned,Learned Basis,0.0,7,0.9836328029632568
Learned,Learned Basis,0.0,8,0.9824209809303284
Learned,Learned Basis,0.0,9,0.9861196875572205
Learned,Learned Basis,0.0,10,0.984316349029541
Learned,Learned Basis,0.0,11,0.9858635663986206
Learned,Learned Basis,0.0,12,0.9878054857254028
Learned,Learned Basis,0.0,13,0.9848771691322327
Learned,Learned Basis,0.0,14,0.9824447631835938
Learned,Learned Basis,0.0,15,0.9805479049682617
Learned,Learned Basis,0.0,16,0.9862546920776367
Learned,Learned Basis,0.0,17,0.9816704988479614
Learned,Learned Basis,0.0,18,0.9835755825042725
Learned,Learned Basis,0.0,19,0.9852405190467834
Learned,Learned Basis,0.0,20,0.9878574013710022
Learned,Learned Basis,0.0,21,0.9836404919624329
Learned,Learned Basis,0.0,22,0.9842647314071655
Learned,Learned Basis,0.0,23,0.9871864318847656
Learned,Learned Basis,0.0,24,0.9843119382858276
Learned,Learned Basis,0.0,25,0.9844818711280823
Learned,Learned Basis,0.0,26,0.9821739792823792
Learned,Learned Basis,0.0,27,0.9863673448562622
Learned,Learned Basis,0.0,28,0.9806071519851685
Learned,Learned Basis,0.0,29,0.9838243126869202
Learned,Learned Basis,0.0,30,0.9845280051231384
Learned,Learned Basis,0.0,31,0.9845240116119385
Learned,Learned Basis,0.0,32,0.9848748445510864
Learned,Learned Basis,0.0,33,0.9837826490402222
Learned,Learned Basis,0.0,34,0.9817246794700623
Learned,Learned Basis,0.0,35,0.9838032722473145
Learned,Learned Basis,0.0,36,0.9844116568565369
Learned,Learned Basis,0.0,37,0.9833418726921082
Learned,Learned Basis,0.0,38,0.9861215949058533
Learned,Learned Basis,0.0,39,0.9891538619995117
Learned,Learned Basis,0.0,40,0.9823171496391296
Learned,Learned Basis,0.0,41,0.9839825630187988
Learned,Learned Basis,0.0,42,0.9836564660072327
Learned,Learned Basis,0.0,43,0.9808804988861084
Learned,Learned Basis,0.0,44,0.9817478060722351
Learned,Learned Basis,0.01999999999999999,0,0.9830767512321472
Learned,Learned Basis,0.01999999999999999,1,0.9858132600784302
Learned,Learned Basis,0.01999999999999999,2,0.9790796041488647
Learned,Learned Basis,0.01999999999999999,3,0.982276439666748
Learned,Learned Basis,0.01999999999999999,4,0.9841329455375671
Learned,Learned Basis,0.01999999999999999,5,0.9844425916671753
Learned,Learned Basis,0.01999999999999999,6,0.9859089255332947
Learned,Learned Basis,0.01999999999999999,7,0.9836149215698242
Learned,Learned Basis,0.01999999999999999,8,0.982399582862854
Learned,Learned Basis,0.01999999999999999,9,0.9861118197441101
Learned,Learned Basis,0.01999999999999999,10,0.9843137860298157
Learned,Learned Basis,0.01999999999999999,11,0.9858651161193848
Learned,Learned Basis,0.01999999999999999,12,0.987778902053833
Learned,Learned Basis,0.01999999999999999,13,0.984874963760376
Learned,Learned Basis,0.01999999999999999,14,0.9824207425117493
Learned,Learned Basis,0.01999999999999999,15,0.9805383682250977
Learned,Learned Basis,0.01999999999999999,16,0.9862102270126343
Learned,Learned Basis,0.01999999999999999,17,0.9816370606422424
Learned,Learned Basis,0.01999999999999999,18,0.983526349067688
Learned,Learned Basis,0.01999999999999999,19,0.9851636290550232
Learned,Learned Basis,0.01999999999999999,20,0.9876980781555176
Learned,Learned Basis,0.01999999999999999,21,0.9835487604141235
