scheme,stage,global_epoch,stage_epoch,modulation,N,M,train_ebn0_db,eval_ebn0_db,cfo_span,train_total,train_Lce,train_Lmse,train_L0,train_Loff,train_Ldiag,train_LV,train_Lnn,train_Lspec,val_total,val_Lce,val_Lmse,val_L0,val_Loff,val_Ldiag,val_LV,val_Lnn,val_Lspec,clean_offdiag_leakage,rx_fro_norm_sq,val_ber,val_ser,hard_cfo_weighted_ber,residual_scale,elapsed_s
LearnedNonlinear,NonlinearOnly,1,1,16QAM,45,64,15.0,12.0,0.1,2.011624813079834,1.9837594032287598,0.030623719096183777,0.0021679734345525503,0.0022026472724974155,0.004639104474335909,44.690834045410156,0.00020769827824551612,0.0,2.039768934249878,2.0116755962371826,0.05343982204794884,0.0021679734345525503,0.0022026472724974155,0.004639104474335909,44.690834045410156,0.00020769827824551612,0.0,0.0021428309846669436,44.690834045410156,0.02864583395421505,0.10833333432674408,0.07061631232500076,0.09999999403953552,0.016507084015756845
LearnedNonlinear,NonlinearOnly,2,2,16QAM,45,64,15.0,12.0,0.1,2.0158371925354004,1.9880198240280151,0.025836899876594543,0.0021679734345525503,0.0022026472724974155,0.004639104474335909,44.690834045410156,0.00020769827824551612,0.0,2.0363142490386963,2.0082244873046875,0.05308112874627113,0.0021679734345525503,0.0022026472724974155,0.004639104474335909,44.690834045410156,0.00020769827824551612,0.0,0.0021428309846669436,44.690834045410156,0.02916666679084301,0.11041666567325592,0.07262153178453445,0.1000744104385376,0.023151792003773153
LearnedNonlinear,NonlinearOnly,3,3,16QAM,45,64,15.0,12.0,0.1,2.0138649940490723,1.9859999418258667,0.03059902787208557,0.0021679734345525503,0.0022026472724974155,0.004639104474335909,44.690834045410156,0.00020769827824551612,0.0,2.036954641342163,2.0088818073272705,0.051373694092035294,0.0021679734345525503,0.0022026472724974155,0.004639104474335909,44.690834045410156,0.00020769827824551612,0.0,0.0021428309846669436,44.690834045410156,0.02690972201526165,0.10277777910232544,0.07208766788244247,0.10016024857759476,0.02925329201389104
LearnedNonlinear,NonlinearOnly,4,4,16QAM,45,64,15.0,12.0,0.1,2.029862642288208,2.001945734024048,0.035775624215602875,0.0021679734345525503,0.0022026472724974155,0.004639104474335909,44.690834045410156,0.00020769827824551612,0.0,2.039999485015869,2.011885643005371,0.055481165647506714,0.0021679734345525503,0.0022026472724974155,0.004639104474335909,44.690834045410156,0.00020769827824551612,0.0,0.0021428309846669436,44.690834045410156,0.02968749962747097,0.11388888955116272,0.07050346583127975,0.10023793578147888,0.03482795902527869
