method,method_label,modulation,N,M,K,R,train_ebn0_db,eval_ebn0_db,eps,offdiag_leakage,nearest_neighbor_leakage,residual_far_leakage,diag_mean_magnitude,diag_std_magnitude,diag_min_magnitude,diag_max_magnitude,clean_identity_loss,receiver_fro_norm_sq
OFDM,Classical OFDM,16QAM,44,64,50,6,15.0,12.0,0.0,0.0,1.28400892349112e-12,0.0,1.0,2.8415399810910458e-08,0.9999998807907104,1.0000001192092896,2.7512497488557663e-11,44.0
OFDM,Classical OFDM,16QAM,44,64,50,6,15.0,12.0,0.05,0.007701805327087641,0.00488913431763649,0.002812671009451151,0.9958938360214233,1.115100829451876e-07,0.9958935976028442,0.9958939552307129,2.7512497488557663e-11,44.0
OFDM,Classical OFDM,16QAM,44,64,50,6,15.0,12.0,0.1,0.030566560104489326,0.01954113505780697,0.011025425046682358,0.9836355447769165,9.07515058656827e-08,0.9836354851722717,0.9836357235908508,2.7512497488557663e-11,44.0
Learned,Learned Basis,16QAM,44,64,50,6,15.0,12.0,0.0,0.0003701669629663229,1.233187776961131e-05,0.0003578350879251957,0.9791483283042908,0.00356661225669086,0.971826434135437,0.9847054481506348,0.0008220357703976333,42.370025634765625
Learned,Learned Basis,16QAM,44,64,50,6,15.0,12.0,0.05,0.0006300228997133672,0.00012110400712117553,0.0005089188925921917,0.9786920547485352,0.003762227715924382,0.9700195789337158,0.984297513961792,0.0008220357703976333,42.370025634765625
Learned,Learned Basis,16QAM,44,64,50,6,15.0,12.0,0.1,0.0014503513230010867,0.0004617077065631747,0.000988643616437912,0.9773125052452087,0.004983365535736084,0.9647971391677856,0.984011709690094,0.0008220357703976333,42.370025634765625
