scheme,stage,global_epoch,stage_epoch,modulation,N,M,train_ebn0_db,eval_ebn0_db,cfo_span,train_total,train_Lce,train_Lmse,train_Lguard,train_Leps,train_Lhard,train_L0,train_Loff,train_Ldiag,train_LV,train_Lnn,train_Lspec,val_total,val_Lce,val_Lmse,val_Lguard,val_Leps,val_Lhard,val_L0,val_Loff,val_Ldiag,val_LV,val_Lnn,val_Lspec,clean_offdiag_leakage,rx_fro_norm_sq,val_ber,val_ser,hard_cfo_weighted_ber,residual_scale,cancellation_scale,eps_hat_mae,elapsed_s
LearnedNonlinear,NonlinearOnly,1,1,16QAM,44,64,15.0,12.0,0.1,4.2928786277771,2.0451176166534424,0.027294239029288292,0.10000001639127731,0.16093748807907104,2.183204174041748,0.0008220350136980414,0.0005172532983124256,0.0033590043894946575,42.370025634765625,0.00010266351455356926,0.0,4.312309741973877,2.0535380840301514,0.04200395196676254,0.09854630380868912,0.2984342575073242,2.1806817054748535,0.0008220350136980414,0.0005172532983124256,0.0033590043894946575,42.370025634765625,0.00010266351455356926,0.0,0.00037025733035989106,42.370025634765625,0.01935369335114956,0.07546164840459824,0.054574307054281235,0.09999999403953552,0.09999999403953552,0.04632321000099182,1.5190714169293642
LearnedNonlinear,NonlinearOnly,2,2,16QAM,44,64,15.0,12.0,0.1,4.2765069007873535,2.0367989540100098,0.026550518348813057,0.09855403751134872,0.1534273475408554,2.1762712001800537,0.0008220350136980414,0.0005172532983124256,0.0033590043894946575,42.370025634765625,0.00010266351455356926,0.0,4.310610771179199,2.0524051189422607,0.04237652197480202,0.09693954885005951,0.2983856201171875,2.180518627166748,0.0008220350136980414,0.0005172532983124256,0.0033590043894946575,42.370025634765625,0.00010266351455356926,0.0,0.00037025733035989106,42.370025634765625,0.020774148404598236,0.08096590638160706,0.05584051087498665,0.1000744104385376,0.1000744104385376,0.04631742089986801,2.9431255829986185
LearnedNonlinear,NonlinearOnly,3,3,16QAM,44,64,15.0,12.0,0.1,4.276885509490967,2.0373411178588867,0.026454083621501923,0.09695953875780106,0.14919735491275787,2.1769304275512695,0.0008220350136980414,0.0005172532983124256,0.0033590043894946575,42.370025634765625,0.00010266351455356926,0.0,4.310248851776123,2.0537216663360596,0.04160929471254349,0.0951654389500618,0.2984083592891693,2.179288864135742,0.0008220350136980414,0.0005172532983124256,0.0033590043894946575,42.370025634765625,0.00010266351455356926,0.0,0.00037025733035989106,42.370025634765625,0.01886541210114956,0.07315340638160706,0.054481085389852524,0.10015690326690674,0.10015638172626495,0.04631727188825607,4.384212916949764
LearnedNonlinear,NonlinearOnly,4,4,16QAM,44,64,15.0,12.0,0.1,4.283620834350586,2.0410232543945312,0.02669646218419075,0.0951523557305336,0.1454346925020218,2.1808090209960938,0.0008220350136980414,0.0005172532983124256,0.0033590043894946575,42.370025634765625,0.00010266351455356926,0.0,4.310229778289795,2.054213523864746,0.042084548622369766,0.0931410938501358,0.298420786857605,2.1792778968811035,0.0008220350136980414,0.0005172532983124256,0.0033590043894946575,42.370025634765625,0.00010266351455356926,0.0,0.00037025733035989106,42.370025634765625,0.01953125,0.07581675797700882,0.05606578290462494,0.10024211555719376,0.10024075210094452,0.04631434381008148,5.82095883297734
LearnedNonlinear,NonlinearOnly,5,5,16QAM,44,64,15.0,12.0,0.1,4.278445720672607,2.0397422313690186,0.02777179516851902,0.09311865270137787,0.16399423778057098,2.1755564212799072,0.0008220350136980414,0.0005172532983124256,0.0033590043894946575,42.370025634765625,0.00010266351455356926,0.0,4.30828332901001,2.054591655731201,0.042266733944416046,0.09085344523191452,0.2984156608581543,2.1775240898132324,0.0008220350136980414,0.0005172532983124256,0.0033590043894946575,42.370025634765625,0.00010266351455356926,0.0,0.00037025733035989106,42.370025634765625,0.020862925797700882,0.08078835159540176,0.05458318069577217,0.10033135116100311,0.10032910108566284,0.04631273075938225,7.2854150829371065
