method,method_label,eps,stream,diag_magnitude
Learned,Learned Basis,-0.14,43,0.9780559539794922
Learned,Learned Basis,-0.13,0,0.976956844329834
Learned,Learned Basis,-0.13,1,0.9777430295944214
Learned,Learned Basis,-0.13,2,0.9813961982727051
Learned,Learned Basis,-0.13,3,0.9796022176742554
Learned,Learned Basis,-0.13,4,0.9805527925491333
Learned,Learned Basis,-0.13,5,0.978969395160675
Learned,Learned Basis,-0.13,6,0.9781898856163025
Learned,Learned Basis,-0.13,7,0.9824841022491455
Learned,Learned Basis,-0.13,8,0.9824010133743286
Learned,Learned Basis,-0.13,9,0.9812933802604675
Learned,Learned Basis,-0.13,10,0.9825014472007751
Learned,Learned Basis,-0.13,11,0.9838101863861084
Learned,Learned Basis,-0.13,12,0.9810829758644104
Learned,Learned Basis,-0.13,13,0.981686532497406
Learned,Learned Basis,-0.13,14,0.9817479252815247
Learned,Learned Basis,-0.13,15,0.9832494854927063
Learned,Learned Basis,-0.13,16,0.9801361560821533
Learned,Learned Basis,-0.13,17,0.9829356670379639
Learned,Learned Basis,-0.13,18,0.9824455380439758
Learned,Learned Basis,-0.13,19,0.9803007245063782
Learned,Learned Basis,-0.13,20,0.9817909598350525
Learned,Learned Basis,-0.13,21,0.9743476510047913
Learned,Learned Basis,-0.13,22,0.9595912098884583
Learned,Learned Basis,-0.13,23,0.9589890837669373
Learned,Learned Basis,-0.13,24,0.9680433869361877
Learned,Learned Basis,-0.13,25,0.9750407338142395
Learned,Learned Basis,-0.13,26,0.9604005217552185
Learned,Learned Basis,-0.13,27,0.9614461660385132
Learned,Learned Basis,-0.13,28,0.9619832634925842
Learned,Learned Basis,-0.13,29,0.9689141511917114
Learned,Learned Basis,-0.13,30,0.9720382690429688
Learned,Learned Basis,-0.13,31,0.969814121723175
Learned,Learned Basis,-0.13,32,0.9725360870361328
Learned,Learned Basis,-0.13,33,0.9731374979019165
Learned,Learned Basis,-0.13,34,0.9769278764724731
Learned,Learned Basis,-0.13,35,0.9758512377738953
Learned,Learned Basis,-0.13,36,0.9748333692550659
Learned,Learned Basis,-0.13,37,0.9761496186256409
Learned,Learned Basis,-0.13,38,0.9756441116333008
Learned,Learned Basis,-0.13,39,0.9772279262542725
Learned,Learned Basis,-0.13,40,0.9782451391220093
Learned,Learned Basis,-0.13,41,0.9761899709701538
Learned,Learned Basis,-0.13,42,0.9771124124526978
Learned,Learned Basis,-0.13,43,0.9781585335731506
Learned,Learned Basis,-0.12000000000000001,0,0.9770359992980957
Learned,Learned Basis,-0.12000000000000001,1,0.9778400659561157
Learned,Learned Basis,-0.12000000000000001,2,0.9814892411231995
Learned,Learned Basis,-0.12000000000000001,3,0.9796817898750305
Learned,Learned Basis,-0.12000000000000001,4,0.9806327819824219
Learned,Learned Basis,-0.12000000000000001,5,0.9790560007095337
Learned,Learned Basis,-0.12000000000000001,6,0.9782726764678955
Learned,Learned Basis,-0.12000000000000001,7,0.9825723171234131
Learned,Learned Basis,-0.12000000000000001,8,0.9824900031089783
Learned,Learned Basis,-0.12000000000000001,9,0.9813873171806335
Learned,Learned Basis,-0.12000000000000001,10,0.9826008677482605
Learned,Learned Basis,-0.12000000000000001,11,0.9838983416557312
Learned,Learned Basis,-0.12000000000000001,12,0.9811847805976868
Learned,Learned Basis,-0.12000000000000001,13,0.9817855954170227
Learned,Learned Basis,-0.12000000000000001,14,0.9818622469902039
Learned,Learned Basis,-0.12000000000000001,15,0.9833703637123108
Learned,Learned Basis,-0.12000000000000001,16,0.9802721738815308
Learned,Learned Basis,-0.12000000000000001,17,0.9830979704856873
Learned,Learned Basis,-0.12000000000000001,18,0.9826161861419678
Learned,Learned Basis,-0.12000000000000001,19,0.9805827736854553
Learned,Learned Basis,-0.12000000000000001,20,0.9822165369987488
Learned,Learned Basis,-0.12000000000000001,21,0.9752678275108337
Learned,Learned Basis,-0.12000000000000001,22,0.962666392326355
Learned,Learned Basis,-0.12000000000000001,23,0.9619569778442383
Learned,Learned Basis,-0.12000000000000001,24,0.9696045517921448
Learned,Learned Basis,-0.12000000000000001,25,0.9758086800575256
Learned,Learned Basis,-0.12000000000000001,26,0.9620798230171204
Learned,Learned Basis,-0.12000000000000001,27,0.9631566405296326
Learned,Learned Basis,-0.12000000000000001,28,0.9639302492141724
Learned,Learned Basis,-0.12000000000000001,29,0.9693065285682678
Learned,Learned Basis,-0.12000000000000001,30,0.9723067879676819
Learned,Learned Basis,-0.12000000000000001,31,0.9702022671699524
Learned,Learned Basis,-0.12000000000000001,32,0.9728267192840576
Learned,Learned Basis,-0.12000000000000001,33,0.9733521342277527
Learned,Learned Basis,-0.12000000000000001,34,0.9770708084106445
Learned,Learned Basis,-0.12000000000000001,35,0.9760057926177979
Learned,Learned Basis,-0.12000000000000001,36,0.9749754071235657
Learned,Learned Basis,-0.12000000000000001,37,0.9762797355651855
Learned,Learned Basis,-0.12000000000000001,38,0.9757586717605591
Learned,Learned Basis,-0.12000000000000001,39,0.9773289561271667
Learned,Learned Basis,-0.12000000000000001,40,0.9783362746238708
Learned,Learned Basis,-0.12000000000000001,41,0.9763020873069763
Learned,Learned Basis,-0.12000000000000001,42,0.9772032499313354
Learned,Learned Basis,-0.12000000000000001,43,0.9782538414001465
Learned,Learned Basis,-0.11000000000000001,0,0.9771082997322083
Learned,Learned Basis,-0.11000000000000001,1,0.9779297709465027
Learned,Learned Basis,-0.11000000000000001,2,0.9815754294395447
Learned,Learned Basis,-0.11000000000000001,3,0.9797539710998535
Learned,Learned Basis,-0.11000000000000001,4,0.9807063341140747
Learned,Learned Basis,-0.11000000000000001,5,0.9791362285614014
Learned,Learned Basis,-0.11000000000000001,6,0.9783494472503662
Learned,Learned Basis,-0.11000000000000001,7,0.9826538562774658
Learned,Learned Basis,-0.11000000000000001,8,0.9825723171234131
Learned,Learned Basis,-0.11000000000000001,9,0.9814735651016235
Learned,Learned Basis,-0.11000000000000001,10,0.9826933741569519
Learned,Learned Basis,-0.11000000000000001,11,0.9839795231819153
Learned,Learned Basis,-0.11000000000000001,12,0.9812790751457214
Learned,Learned Basis,-0.11000000000000001,13,0.9818769693374634
Learned,Learned Basis,-0.11000000000000001,14,0.9819681644439697
Learned,Learned Basis,-0.11000000000000001,15,0.9834827184677124
Learned,Learned Basis,-0.11000000000000001,16,0.9803974032402039
Learned,Learned Basis,-0.11000000000000001,17,0.9832491278648376
Learned,Learned Basis,-0.11000000000000001,18,0.9827751517295837
Learned,Learned Basis,-0.11000000000000001,19,0.9808452725410461
Learned,Learned Basis,-0.11000000000000001,20,0.9826117157936096
Learned,Learned Basis,-0.11000000000000001,21,0.9761252403259277
Learned,Learned Basis,-0.11000000000000001,22,0.9655312299728394
Learned,Learned Basis,-0.11000000000000001,23,0.9647173881530762
Learned,Learned Basis,-0.11000000000000001,24,0.9710391163825989
Learned,Learned Basis,-0.11000000000000001,25,0.9765113592147827
Learned,Learned Basis,-0.11000000000000001,26,0.9636309146881104
Learned,Learned Basis,-0.11000000000000001,27,0.9647385478019714
Learned,Learned Basis,-0.11000000000000001,28,0.9657273292541504
Learned,Learned Basis,-0.11000000000000001,29,0.9696726202964783
Learned,Learned Basis,-0.11000000000000001,30,0.9725572466850281
Learned,Learned Basis,-0.11000000000000001,31,0.9705613255500793
Learned,Learned Basis,-0.11000000000000001,32,0.9730939865112305
Learned,Learned Basis,-0.11000000000000001,33,0.9735507369041443
Learned,Learned Basis,-0.11000000000000001,34,0.9772038459777832
Learned,Learned Basis,-0.11000000000000001,35,0.9761487245559692
Learned,Learned Basis,-0.11000000000000001,36,0.9751068353652954
Learned,Learned Basis,-0.11000000000000001,37,0.9764004945755005
Learned,Learned Basis,-0.11000000000000001,38,0.9758636951446533
Learned,Learned Basis,-0.11000000000000001,39,0.9774208664894104
Learned,Learned Basis,-0.11000000000000001,40,0.9784198999404907
Learned,Learned Basis,-0.11000000000000001,41,0.9764055013656616
Learned,Learned Basis,-0.11000000000000001,42,0.9772865176200867
Learned,Learned Basis,-0.11000000000000001,43,0.9783417582511902
Learned,Learned Basis,-0.1,0,0.9771736264228821
Learned,Learned Basis,-0.1,1,0.9780125617980957
Learned,Learned Basis,-0.1,2,0.9816543459892273
Learned,Learned Basis,-0.1,3,0.9798187017440796
Learned,Learned Basis,-0.1,4,0.980774462223053
Learned,Learned Basis,-0.1,5,0.979209840297699
Learned,Learned Basis,-0.1,6,0.9784190058708191
Learned,Learned Basis,-0.1,7,0.9827284812927246
Learned,Learned Basis,-0.1,8,0.9826480150222778
Learned,Learned Basis,-0.1,9,0.9815526604652405
Learned,Learned Basis,-0.1,10,0.9827792644500732
Learned,Learned Basis,-0.1,11,0.9840543270111084
Learned,Learned Basis,-0.1,12,0.9813660979270935
Learned,Learned Basis,-0.1,13,0.9819601774215698
Learned,Learned Basis,-0.1,14,0.9820661544799805
Learned,Learned Basis,-0.1,15,0.9835865497589111
Learned,Learned Basis,-0.1,16,0.9805123805999756
Learned,Learned Basis,-0.1,17,0.9833891987800598
Learned,Learned Basis,-0.1,18,0.9829214811325073
Learned,Learned Basis,-0.1,19,0.9810876250267029
Learned,Learned Basis,-0.1,20,0.9829757213592529
Learned,Learned Basis,-0.1,21,0.9769173860549927
Learned,Learned Basis,-0.1,22,0.9681789875030518
Learned,Learned Basis,-0.1,23,0.9672644138336182
Learned,Learned Basis,-0.1,24,0.9723461270332336
Learned,Learned Basis,-0.1,25,0.977148711681366
Learned,Learned Basis,-0.1,26,0.9650522470474243
Learned,Learned Basis,-0.1,27,0.9661913514137268
Learned,Learned Basis,-0.1,28,0.9673725366592407
Learned,Learned Basis,-0.1,29,0.9700121879577637
Learned,Learned Basis,-0.1,30,0.972788393497467
Learned,Learned Basis,-0.1,31,0.9708912372589111
Learned,Learned Basis,-0.1,32,0.9733372926712036
Learned,Learned Basis,-0.1,33,0.973733127117157
Learned,Learned Basis,-0.1,34,0.9773260354995728
Learned,Learned Basis,-0.1,35,0.9762798547744751
Learned,Learned Basis,-0.1,36,0.9752272367477417
Learned,Learned Basis,-0.1,37,0.9765109419822693
Learned,Learned Basis,-0.1,38,0.9759594798088074
Learned,Learned Basis,-0.1,39,0.9775038361549377
Learned,Learned Basis,-0.1,40,0.9784960746765137
Learned,Learned Basis,-0.1,41,0.976500391960144
Learned,Learned Basis,-0.1,42,0.9773620963096619
Learned,Learned Basis,-0.1,43,0.9784224033355713
Learned,Learned Basis,-0.09000000000000001,0,0.9772317409515381
