method,method_label,papr_db
LearnedNonlinear,Learned + Nonlinear RX,5.463701
LearnedNonlinear,Learned + Nonlinear RX,4.795068
LearnedNonlinear,Learned + Nonlinear RX,5.1952124
LearnedNonlinear,Learned + Nonlinear RX,5.3609924
LearnedNonlinear,Learned + Nonlinear RX,5.3701773
LearnedNonlinear,Learned + Nonlinear RX,6.38104
LearnedNonlinear,Learned + Nonlinear RX,5.6561575
LearnedNonlinear,Learned + Nonlinear RX,5.064924
LearnedNonlinear,Learned + Nonlinear RX,4.6293983
LearnedNonlinear,Learned + Nonlinear RX,5.798806
LearnedNonlinear,Learned + Nonlinear RX,6.124448
LearnedNonlinear,Learned + Nonlinear RX,5.764388
LearnedNonlinear,Learned + Nonlinear RX,5.748494
LearnedNonlinear,Learned + Nonlinear RX,5.195747
LearnedNonlinear,Learned + Nonlinear RX,4.576758
LearnedNonlinear,Learned + Nonlinear RX,6.0444665
LearnedNonlinear,Learned + Nonlinear RX,5.438489
LearnedNonlinear,Learned + Nonlinear RX,4.7509713
LearnedNonlinear,Learned + Nonlinear RX,4.6750116
LearnedNonlinear,Learned + Nonlinear RX,4.675724
LearnedNonlinear,Learned + Nonlinear RX,5.695557
LearnedNonlinear,Learned + Nonlinear RX,6.224345
LearnedNonlinear,Learned + Nonlinear RX,4.5788693
LearnedNonlinear,Learned + Nonlinear RX,4.1958933
LearnedNonlinear,Learned + Nonlinear RX,5.1019144
LearnedNonlinear,Learned + Nonlinear RX,4.3124876
LearnedNonlinear,Learned + Nonlinear RX,4.8565774
LearnedNonlinear,Learned + Nonlinear RX,5.446456
LearnedNonlinear,Learned + Nonlinear RX,3.680416
LearnedNonlinear,Learned + Nonlinear RX,5.2221127
LearnedNonlinear,Learned + Nonlinear RX,5.809939
LearnedNonlinear,Learned + Nonlinear RX,4.969669
LearnedNonlinear,Learned + Nonlinear RX,5.1656876
LearnedNonlinear,Learned + Nonlinear RX,6.0923285
LearnedNonlinear,Learned + Nonlinear RX,4.758454
LearnedNonlinear,Learned + Nonlinear RX,5.2290726
LearnedNonlinear,Learned + Nonlinear RX,4.119777
LearnedNonlinear,Learned + Nonlinear RX,6.3834133
LearnedNonlinear,Learned + Nonlinear RX,5.004673
LearnedNonlinear,Learned + Nonlinear RX,5.914462
LearnedNonlinear,Learned + Nonlinear RX,6.25544
LearnedNonlinear,Learned + Nonlinear RX,5.9526186
LearnedNonlinear,Learned + Nonlinear RX,5.9593844
LearnedNonlinear,Learned + Nonlinear RX,5.8600388
LearnedNonlinear,Learned + Nonlinear RX,4.664332
LearnedNonlinear,Learned + Nonlinear RX,6.155718
LearnedNonlinear,Learned + Nonlinear RX,4.352943
LearnedNonlinear,Learned + Nonlinear RX,5.3890777
LearnedNonlinear,Learned + Nonlinear RX,4.943031
LearnedNonlinear,Learned + Nonlinear RX,4.904826
OFDM,Classical OFDM,6.269589
OFDM,Classical OFDM,6.1412477
OFDM,Classical OFDM,6.4862466
OFDM,Classical OFDM,8.471137
OFDM,Classical OFDM,5.1274233
OFDM,Classical OFDM,7.8139763
OFDM,Classical OFDM,7.6332264
OFDM,Classical OFDM,8.342125
OFDM,Classical OFDM,7.2890472
OFDM,Classical OFDM,6.2362614
OFDM,Classical OFDM,5.993467
OFDM,Classical OFDM,5.5888934
OFDM,Classical OFDM,7.2202163
OFDM,Classical OFDM,6.396847
OFDM,Classical OFDM,5.5700088
OFDM,Classical OFDM,5.8236713
OFDM,Classical OFDM,6.4469485
OFDM,Classical OFDM,6.2486153
OFDM,Classical OFDM,7.2562323
OFDM,Classical OFDM,6.0093546
OFDM,Classical OFDM,6.538429
OFDM,Classical OFDM,6.8147044
OFDM,Classical OFDM,4.181909
OFDM,Classical OFDM,8.476261
OFDM,Classical OFDM,6.0432863
OFDM,Classical OFDM,6.979233
OFDM,Classical OFDM,6.2968035
OFDM,Classical OFDM,5.023163
OFDM,Classical OFDM,7.5377316
OFDM,Classical OFDM,8.146203
OFDM,Classical OFDM,6.0742683
OFDM,Classical OFDM,5.869235
OFDM,Classical OFDM,6.127024
OFDM,Classical OFDM,6.3287344
OFDM,Classical OFDM,6.887967
OFDM,Classical OFDM,6.9851613
OFDM,Classical OFDM,7.740074
OFDM,Classical OFDM,6.0749764
OFDM,Classical OFDM,6.646328
OFDM,Classical OFDM,7.330371
OFDM,Classical OFDM,5.973982
OFDM,Classical OFDM,5.975819
OFDM,Classical OFDM,7.586626
OFDM,Classical OFDM,6.9113307
OFDM,Classical OFDM,7.911084
OFDM,Classical OFDM,8.042934
OFDM,Classical OFDM,6.8379908
OFDM,Classical OFDM,6.2703013
OFDM,Classical OFDM,5.971526
OFDM,Classical OFDM,5.3751984
OFDM,Classical OFDM,5.939539
OFDM,Classical OFDM,7.1268644
OFDM,Classical OFDM,8.700629
OFDM,Classical OFDM,5.952488
OFDM,Classical OFDM,6.523871
OFDM,Classical OFDM,6.264497
OFDM,Classical OFDM,5.763204
OFDM,Classical OFDM,6.271343
OFDM,Classical OFDM,6.2296414
OFDM,Classical OFDM,7.5136714
OFDM,Classical OFDM,6.35772
OFDM,Classical OFDM,7.492176
OFDM,Classical OFDM,7.067077
OFDM,Classical OFDM,6.8457465
Learned,Learned Basis,4.657068
Learned,Learned Basis,6.5897393
Learned,Learned Basis,5.727627
Learned,Learned Basis,6.026226
Learned,Learned Basis,4.1929107
Learned,Learned Basis,6.965127
Learned,Learned Basis,4.448505
Learned,Learned Basis,5.6003613
Learned,Learned Basis,4.8690886
Learned,Learned Basis,4.750146
Learned,Learned Basis,5.2165656
Learned,Learned Basis,5.1277256
Learned,Learned Basis,4.285807
Learned,Learned Basis,5.552118
Learned,Learned Basis,5.524309
Learned,Learned Basis,5.13114
Learned,Learned Basis,7.0523286
Learned,Learned Basis,5.2746196
Learned,Learned Basis,5.515104
Learned,Learned Basis,5.049135
Learned,Learned Basis,3.8369489
Learned,Learned Basis,4.548377
Learned,Learned Basis,5.4263883
Learned,Learned Basis,5.5792513
Learned,Learned Basis,5.191139
Learned,Learned Basis,5.9716134
Learned,Learned Basis,4.5475206
Learned,Learned Basis,5.031314
Learned,Learned Basis,4.8250628
Learned,Learned Basis,5.3923645
Learned,Learned Basis,5.6343565
Learned,Learned Basis,4.6441116
Learned,Learned Basis,5.31713
Learned,Learned Basis,5.484952
Learned,Learned Basis,6.4659076
Learned,Learned Basis,5.298796
Learned,Learned Basis,6.043782
Learned,Learned Basis,4.895335
Learned,Learned Basis,5.4241676
Learned,Learned Basis,6.130659
Learned,Learned Basis,7.405987
Learned,Learned Basis,7.457767
Learned,Learned Basis,4.614172
Learned,Learned Basis,4.442278
Learned,Learned Basis,5.785077
Learned,Learned Basis,5.5139503
Learned,Learned Basis,4.094606
Learned,Learned Basis,6.5428324
Learned,Learned Basis,3.778226
Learned,Learned Basis,5.398035
Learned,Learned Basis,5.282675
Learned,Learned Basis,5.369749
Learned,Learned Basis,5.6408873
Learned,Learned Basis,5.1402826
Learned,Learned Basis,4.62053
Learned,Learned Basis,6.6123114
Learned,Learned Basis,4.977886
Learned,Learned Basis,3.9554799
Learned,Learned Basis,4.688145
Learned,Learned Basis,5.8440247
Learned,Learned Basis,5.3083854
Learned,Learned Basis,5.019068
Learned,Learned Basis,5.0210195
Learned,Learned Basis,5.299478
LearnedNonlinear,Learned + Nonlinear RX,4.6570845
LearnedNonlinear,Learned + Nonlinear RX,6.589715
LearnedNonlinear,Learned + Nonlinear RX,5.7276535
LearnedNonlinear,Learned + Nonlinear RX,6.0262322
LearnedNonlinear,Learned + Nonlinear RX,4.1929255
LearnedNonlinear,Learned + Nonlinear RX,6.9651394
LearnedNonlinear,Learned + Nonlinear RX,4.448504
LearnedNonlinear,Learned + Nonlinear RX,5.600382
LearnedNonlinear,Learned + Nonlinear RX,4.869083
LearnedNonlinear,Learned + Nonlinear RX,4.7501297
LearnedNonlinear,Learned + Nonlinear RX,5.216575
LearnedNonlinear,Learned + Nonlinear RX,5.1277514
LearnedNonlinear,Learned + Nonlinear RX,4.2858043
LearnedNonlinear,Learned + Nonlinear RX,5.5521326
LearnedNonlinear,Learned + Nonlinear RX,5.5243087
LearnedNonlinear,Learned + Nonlinear RX,5.1311564
LearnedNonlinear,Learned + Nonlinear RX,7.0523252
LearnedNonlinear,Learned + Nonlinear RX,5.2746153
LearnedNonlinear,Learned + Nonlinear RX,5.515152
LearnedNonlinear,Learned + Nonlinear RX,5.0491257
LearnedNonlinear,Learned + Nonlinear RX,3.836968
LearnedNonlinear,Learned + Nonlinear RX,4.548365
LearnedNonlinear,Learned + Nonlinear RX,5.4263997
LearnedNonlinear,Learned + Nonlinear RX,5.5792384
LearnedNonlinear,Learned + Nonlinear RX,5.191144
LearnedNonlinear,Learned + Nonlinear RX,5.971652
LearnedNonlinear,Learned + Nonlinear RX,4.547534
LearnedNonlinear,Learned + Nonlinear RX,5.031318
LearnedNonlinear,Learned + Nonlinear RX,4.8250766
LearnedNonlinear,Learned + Nonlinear RX,5.392341
LearnedNonlinear,Learned + Nonlinear RX,5.63435
LearnedNonlinear,Learned + Nonlinear RX,4.64411
LearnedNonlinear,Learned + Nonlinear RX,5.317153
LearnedNonlinear,Learned + Nonlinear RX,5.4849386
LearnedNonlinear,Learned + Nonlinear RX,6.4659123
LearnedNonlinear,Learned + Nonlinear RX,5.2988043
LearnedNonlinear,Learned + Nonlinear RX,6.0437956
LearnedNonlinear,Learned + Nonlinear RX,4.8953094
LearnedNonlinear,Learned + Nonlinear RX,5.424156
LearnedNonlinear,Learned + Nonlinear RX,6.130663
LearnedNonlinear,Learned + Nonlinear RX,7.4059777
LearnedNonlinear,Learned + Nonlinear RX,7.4577546
LearnedNonlinear,Learned + Nonlinear RX,4.6141906
LearnedNonlinear,Learned + Nonlinear RX,4.4423227
LearnedNonlinear,Learned + Nonlinear RX,5.7851033
LearnedNonlinear,Learned + Nonlinear RX,5.5139284
LearnedNonlinear,Learned + Nonlinear RX,4.0946097
LearnedNonlinear,Learned + Nonlinear RX,6.542849
LearnedNonlinear,Learned + Nonlinear RX,3.7782657
LearnedNonlinear,Learned + Nonlinear RX,5.398036
LearnedNonlinear,Learned + Nonlinear RX,5.282659
LearnedNonlinear,Learned + Nonlinear RX,5.3697453
LearnedNonlinear,Learned + Nonlinear RX,5.6408744
LearnedNonlinear,Learned + Nonlinear RX,5.1402783
LearnedNonlinear,Learned + Nonlinear RX,4.6205244
LearnedNonlinear,Learned + Nonlinear RX,6.6123104
LearnedNonlinear,Learned + Nonlinear RX,4.977879
LearnedNonlinear,Learned + Nonlinear RX,3.9554853
LearnedNonlinear,Learned + Nonlinear RX,4.6881375
LearnedNonlinear,Learned + Nonlinear RX,5.844036
LearnedNonlinear,Learned + Nonlinear RX,5.308429
LearnedNonlinear,Learned + Nonlinear RX,5.019071
LearnedNonlinear,Learned + Nonlinear RX,5.021034
LearnedNonlinear,Learned + Nonlinear RX,5.299463
OFDM,Classical OFDM,7.83953
OFDM,Classical OFDM,5.776868
OFDM,Classical OFDM,8.246495
OFDM,Classical OFDM,7.610572
OFDM,Classical OFDM,7.563222
OFDM,Classical OFDM,6.749747
OFDM,Classical OFDM,6.045932
OFDM,Classical OFDM,5.3147836
OFDM,Classical OFDM,5.2499557
OFDM,Classical OFDM,7.2150917
OFDM,Classical OFDM,7.321382
OFDM,Classical OFDM,6.0343504
OFDM,Classical OFDM,9.22687
OFDM,Classical OFDM,6.360292
OFDM,Classical OFDM,5.408903
OFDM,Classical OFDM,6.4218946
OFDM,Classical OFDM,6.4495015
OFDM,Classical OFDM,6.8256674
OFDM,Classical OFDM,6.225405
OFDM,Classical OFDM,6.143031
OFDM,Classical OFDM,5.5658894
OFDM,Classical OFDM,8.329057
OFDM,Classical OFDM,5.5278006
OFDM,Classical OFDM,5.7307906
OFDM,Classical OFDM,5.3196583
OFDM,Classical OFDM,8.803157
OFDM,Classical OFDM,7.931802
OFDM,Classical OFDM,6.3232417
OFDM,Classical OFDM,5.6884127
OFDM,Classical OFDM,4.674414
OFDM,Classical OFDM,8.069328
