scheme,stage,global_epoch,stage_epoch,modulation,N,M,train_ebn0_db,eval_ebn0_db,cfo_span,train_total,train_Lce,train_Lmse,train_L0,train_Loff,train_Ldiag,train_LV,train_Lnn,train_Lspec,val_total,val_Lce,val_Lmse,val_L0,val_Loff,val_Ldiag,val_LV,val_Lnn,val_Lspec,clean_offdiag_leakage,rx_fro_norm_sq,val_ber,val_ser,hard_cfo_weighted_ber,residual_scale,elapsed_s
LearnedNonlinear,Bridge,225,25,16QAM,45,64,15.0,12.0,0.1,1.9391231536865234,1.911163568496704,0.036746785044670105,0.0018267593113705516,0.0006241467781364918,0.004979443270713091,48.42185974121094,8.760734635870904e-05,0.0,1.9524040222167969,1.9240880012512207,0.05713760107755661,0.0019202749244868755,0.0006164333317428827,0.004992539994418621,48.552818298339844,8.606091432739049e-05,0.0,0.00047899308265186846,48.552818298339844,0.06844618171453476,0.265625,0.10468532145023346,0.10269524157047272,0.31120654102414846
LearnedNonlinear,Bridge,250,50,16QAM,45,64,15.0,12.0,0.1,1.8375719785690308,1.8057785034179688,0.044987790286540985,0.004400002770125866,0.0004691155918408185,0.005234265699982643,51.050994873046875,4.882642679149285e-05,0.0,1.8552690744400024,1.823074221611023,0.06723090261220932,0.004528118297457695,0.00046918148291297257,0.005243584979325533,51.14873504638672,4.893749792245217e-05,0.0,0.0003158210893161595,51.14873504638672,0.0872395858168602,0.328125,0.11972981691360474,0.10599727928638458,0.5575712909922004
LearnedNonlinear,Bridge,275,75,16QAM,45,64,15.0,12.0,0.1,1.7174052000045776,1.6799641847610474,0.06203777343034744,0.008518612012267113,0.00043218524660915136,0.005492399446666241,53.73271942138672,5.2919680456398055e-05,0.0,1.7370842695236206,1.6991392374038696,0.08698005974292755,0.008718355558812618,0.00042912818025797606,0.00550348125398159,53.8447380065918,5.244983549346216e-05,0.0,0.00025586935225874186,53.8447380065918,0.12118055671453476,0.4315972328186035,0.14742404222488403,0.10998187959194183,0.7682094579795375
LearnedNonlinear,Bridge,300,100,16QAM,45,64,15.0,12.0,0.1,1.5991305112838745,1.5547959804534912,0.09338199347257614,0.013767099007964134,0.0004208032041788101,0.005747506394982338,56.332794189453125,4.909210474579595e-05,0.0,1.618251085281372,1.5733799934387207,0.11927447468042374,0.013992046937346458,0.0004221141280140728,0.005757367238402367,56.43182373046875,4.9363155994797125e-05,0.0,0.000229587298235856,56.43182373046875,0.1575520783662796,0.5295138955116272,0.1837022453546524,0.1144237145781517,0.9629412080394104
LearnedNonlinear,Bridge,325,125,16QAM,45,64,15.0,12.0,0.1,1.4830706119537354,1.4317783117294312,0.13489553332328796,0.019148319959640503,0.00044545388664118946,0.0059645287692546844,58.53623962402344,4.7599012759746984e-05,0.0,1.5092746019363403,1.4574530124664307,0.16264064610004425,0.01935688592493534,0.00044805536163039505,0.005971916019916534,58.61520004272461,4.783709300681949e-05,0.0,0.00023482013784814626,58.61520004272461,0.1825086772441864,0.5934028029441833,0.2070356011390686,0.11935360729694366,1.265540458029136
LearnedNonlinear,Bridge,350,150,16QAM,45,64,15.0,12.0,0.1,1.3878811597824097,1.330471158027649,0.1946374773979187,0.023758869618177414,0.0004967856802977622,0.006132540293037891,60.196556091308594,5.041119220550172e-05,0.0,1.4090059995651245,1.3511059284210205,0.22465050220489502,0.02391805313527584,0.0004994551418349147,0.006138386204838753,60.250579833984375,5.0706363253993914e-05,0.0,0.0002621885505504906,60.250579833984375,0.20151910185813904,0.6421874761581421,0.22473415732383728,0.12476281821727753,1.494277875055559
LearnedNonlinear,Bridge,375,175,16QAM,45,64,15.0,12.0,0.1,1.2943100929260254,1.232459306716919,0.2665692865848541,0.02690708078444004,0.0005328950937837362,0.006239837035536766,61.23405456542969,5.303971920511685e-05,0.0,1.3254355192184448,1.2631309032440186,0.3017506003379822,0.026994479820132256,0.0005331171560101211,0.006243239156901836,61.26187515258789,5.2738974773092195e-05,0.0,0.0002809284196700901,61.26187515258789,0.21484375,0.6720486283302307,0.23603081703186035,0.1305796205997467,1.715946750016883
LearnedNonlinear,Bridge,400,200,16QAM,45,64,15.0,12.0,0.1,1.2255452871322632,1.161194920539856,0.3596765100955963,0.028250081464648247,0.0005362784722819924,0.006297309882938862,61.65148162841797,5.5890544899739325e-05,0.0,1.2492119073867798,1.1845299005508423,0.39088189601898193,0.02826736494898796,0.0005362351657822728,0.006298311520367861,61.656436920166016,5.573280213866383e-05,0.0,0.0002807689015753567,61.656436920166016,0.22087673842906952,0.6824652552604675,0.24211913347244263,0.13673365116119385,1.9094973329920322
LearnedNonlinear,Bridge,425,225,16QAM,45,64,15.0,12.0,0.1,1.1702381372451782,1.1048758029937744,0.4750666618347168,0.028134550899267197,0.0005405615665949881,0.006298241671174765,61.59151840209961,5.5602038628421724e-05,0.0,1.1966800689697266,1.131058931350708,0.5059585571289062,0.028093703091144562,0.0005378703936003149,0.006297462619841099,61.57782745361328,5.568111373577267e-05,0.0,0.000283522269455716,61.57782745361328,0.2280815988779068,0.6986111402511597,0.246346578001976,0.14310960471630096,2.144387208041735
LearnedNonlinear,Bridge,450,250,16QAM,45,64,15.0,12.0,0.1,1.1125792264938354,1.0471769571304321,0.6054592728614807,0.0270566176623106,0.000542462570592761,0.006271822843700647,61.22203826904297,5.7244658819399774e-05,0.0,1.1441054344177246,1.0783812999725342,0.644585907459259,0.026997050270438194,0.0005429332377389073,0.00627043005079031,61.201473236083984,5.737274477723986e-05,0.0,0.00029042799724265933,61.201473236083984,0.2332899272441864,0.7060763835906982,0.25271591544151306,0.14963030815124512,2.3638532500481233
LearnedNonlinear,Bridge,475,275,16QAM,45,64,15.0,12.0,0.1,1.0712823867797852,1.0064167976379395,0.762773871421814,0.025268957018852234,0.0005361472140066326,0.006220751907676458,60.61172866821289,5.528385372599587e-05,0.0,1.0986515283584595,1.0335456132888794,0.7957057952880859,0.02519449219107628,0.0005338357877917588,0.0062180254608392715,60.58684539794922,5.558619523071684e-05,0.0,0.0002885109279304743,60.58684539794922,0.23593750596046448,0.7111111283302307,0.254077672958374,0.15613102912902832,2.590107124997303
LearnedNonlinear,Bridge,500,300,16QAM,45,64,15.0,12.0,0.1,1.0235331058502197,0.9594181776046753,0.9269261360168457,0.023243281990289688,0.0005298656760714948,0.00615125335752964,59.913883209228516,5.5738535593263805e-05,0.0,1.066037893295288,1.001508355140686,0.9785761833190918,0.02315855771303177,0.0005271543050184846,0.006148683372884989,59.884517669677734,5.618834256893024e-05,0.0,0.00028907335945405066,59.884517669677734,0.2371961772441864,0.714756965637207,0.25512802600860596,0.16256289184093475,2.814949208055623
LearnedNonlinear,Bridge,525,325,16QAM,45,64,15.0,12.0,0.1,0.9857894778251648,0.9219833016395569,1.123716950416565,0.02130676805973053,0.0005537563120014966,0.006078262813389301,59.210880279541016,5.854100163560361e-05,0.0,1.0298112630844116,0.965577244758606,1.1754974126815796,0.021231353282928467,0.0005531879141926765,0.006075453944504261,59.18345642089844,5.859951852471568e-05,0.0,0.00031430611852556467,59.18345642089844,0.23841145634651184,0.715624988079071,0.25849393010139465,0.16890183091163635,3.0097404160769656
LearnedNonlinear,Bridge,550,350,16QAM,45,64,15.0,12.0,0.1,0.9555820822715759,0.8920309543609619,1.33501398563385,0.0193275548517704,0.0005432829493656754,0.006004404276609421,58.480106353759766,5.784213135484606e-05,0.0,0.995474636554718,0.9315177798271179,1.3855457305908203,0.01924353651702404,0.0005439193919301033,0.006000859662890434,58.44818878173828,5.826993947266601e-05,0.0,0.00031355416285805404,58.44818878173828,0.24006076157093048,0.723437488079071,0.2592545747756958,0.1750379353761673,3.2449097910430282
LearnedNonlinear,Bridge,575,375,16QAM,45,64,15.0,12.0,0.1,0.9239673018455505,0.8605762720108032,1.5537458658218384,0.017364660277962685,0.0005559271085076034,0.005926826037466526,57.718231201171875,5.6956261687446386e-05,0.0,0.9671291708946228,0.9032317399978638,1.613913893699646,0.017283551394939423,0.0005581682780757546,0.005922592710703611,57.68572998046875,5.76665042899549e-05,0.0,0.00032976240618154407,57.68572998046875,0.2404513955116272,0.7220486402511597,0.260339617729187,0.18094059824943542,3.4706247500143945
LearnedNonlinear,Bridge,600,400,16QAM,45,64,15.0,12.0,0.1,0.8868469595909119,0.8232195377349854,1.7952558994293213,0.0155534902587533,0.0005672952393069863,0.005849664099514484,56.98372268676758,6.005345858284272e-05,0.0,0.9412975907325745,0.8772478699684143,1.8456703424453735,0.01548639964312315,0.0005655913846567273,0.005847000516951084,56.956756591796875,6.068551374482922e-05,0.0,0.0003401608264539391,56.956756591796875,0.24401041865348816,0.7277777791023254,0.26308050751686096,0.1865522861480713,3.6756010829703882
LearnedNonlinear,Bridge,625,425,16QAM,45,64,15.0,12.0,0.1,0.8649064898490906,0.8008435368537903,2.0459518432617188,0.013843413442373276,0.0005829527508467436,0.005771891213953495,56.25042724609375,6.470846710726619e-05,0.0,0.921829104423523,0.8573439717292786,2.0960452556610107,0.013780160807073116,0.0005816344055347145,0.005769442766904831,56.22235870361328,6.490922532975674e-05,0.0,0.0003587772080209106,56.22235870361328,0.24605034291744232,0.7322916388511658,0.26228079199790955,0.19187872111797333,3.86757783300709
LearnedNonlinear,Bridge,650,450,16QAM,45,64,15.0,12.0,0.1,0.8427817821502686,0.7783043384552002,2.2798900604248047,0.01227608509361744,0.0005906089209020138,0.0056978496722877026,55.5555419921875,6.13458250882104e-05,0.0,0.8988428115844727,0.8339002132415771,2.3329920768737793,0.012220604345202446,0.0005927090533077717,0.005694550462067127,55.53001403808594,6.2326762417797e-05,0.0,0.0003725606657098979,55.53001403808594,0.24722221493721008,0.7359374761581421,0.26383352279663086,0.19683335721492767,4.057075374992564
LearnedNonlinear,Bridge,675,475,16QAM,45,64,15.0,12.0,0.1,0.8318898677825928,0.7668971419334412,2.5091159343719482,0.01084299385547638,0.0005922162090428174,0.00562320277094841,54.878875732421875,6.726798164891079e-05,0.0,0.8813236951828003,0.8157864809036255,2.5701167583465576,0.010789799503982067,0.0005914866924285889,0.005620317999273539,54.85383224487305,6.84708429616876e-05,0.0,0.00037598819471895695,54.85383224487305,0.24813367426395416,0.7345486283302307,0.267108291387558,0.20141318440437317,4.27076245797798
LearnedNonlinear,Bridge,700,500,16QAM,45,64,15.0,12.0,0.1,0.811684250831604,0.7459675669670105,2.744624614715576,0.009548737667500973,0.0005854290211573243,0.00554634677246213,54.24634552001953,6.663637032033876e-05,0.0,0.866349995136261,0.8000819087028503,2.805712938308716,0.009499960578978062,0.0005872114561498165,0.00554377818480134,54.220794677734375,6.740603566868231e-05,0.0,0.0003778370446525514,54.220794677734375,0.24921874701976776,0.7402777671813965,0.26467013359069824,0.205733060836792,4.469494250020944
LearnedNonlinear,Bridge,725,525,16QAM,45,64,15.0,12.0,0.1,0.7955577969551086,0.7292113900184631,2.956566333770752,0.008376501500606537,0.000593333097640425,0.005480503663420677,53.62026596069336,6.696688069496304e-05,0.0,0.8488998413085938,0.7818822264671326,3.029005527496338,0.008335143327713013,0.0005922504933550954,0.005477872211486101,53.598052978515625,6.757025403203443e-05,0.0,0.0003866312908940017,53.598052978515625,0.2504774332046509,0.7414930462837219,0.2674468159675598,0.20963704586029053,4.711071958066896
LearnedNonlinear,Bridge,750,550,16QAM,45,64,15.0,12.0,0.1,0.778594970703125,0.7113014459609985,3.1819987297058105,0.007383017335087061,0.0005689820391125977,0.0054167937487363815,53.077877044677734,5.863442493136972e-05,0.0,0.8444103598594666,0.7764422297477722,3.25398588180542,0.007347737904638052,0.0005692357080988586,0.00541404215618968,53.05725860595703,5.9103032981511205e-05,0.0,0.00037185935070738196,53.05725860595703,0.25338542461395264,0.7473958134651184,0.26882487535476685,0.21313515305519104,4.913924540975131
LearnedNonlinear,Bridge,775,575,16QAM,45,64,15.0,12.0,0.1,0.7644880414009094,0.696330189704895,3.39235258102417,0.006429612636566162,0.000573576835449785,0.005357563961297274,52.50484085083008,6.516902794828638e-05,0.0,0.81996750831604,0.7512413263320923,3.4527573585510254,0.006399472709745169,0.0005782804801128805,0.005354827269911766,52.483707427978516,6.634066085098311e-05,0.0,0.00038242197479121387,52.483707427978516,0.2515625059604645,0.7430555820465088,0.26711153984069824,0.2162153720855713,5.133181040990166
LearnedNonlinear,Bridge,800,600,16QAM,45,64,15.0,12.0,0.1,0.7475773692131042,0.6785199642181396,3.585709810256958,0.005654983222484589,0.0005815605400130153,0.0052995700389146805,52.005313873291016,5.9447720559546724e-05,0.0,0.8102983236312866,0.7403817176818848,3.67547345161438,0.0056258500553667545,0.000580978172365576,0.005297423340380192,51.98685073852539,6.018046769895591e-05,0.0,0.0003884266479872167,51.98685073852539,0.2547743022441864,0.7505208253860474,0.27004557847976685,0.21904921531677246,5.356623625033535
LearnedNonlinear,Joint,801,1,16QAM,45,64,15.0,12.0,0.1,2.019078254699707,1.9916553497314453,0.03361057490110397,0.00189020240213722,0.0019390203524380922,0.004653667565435171,44.84669494628906,0.00017325731460005045,0.0,2.032604455947876,2.00549054145813,0.05164509639143944,0.0016279519768431783,0.0016815518029034138,0.0046614669263362885,44.92610549926758,0.00014002431998960674,0.0,0.001607790938578546,44.92610549926758,0.02569444477558136,0.09947916865348816,0.07012369483709335,0.10015010088682175,0.018326292047277093
LearnedNonlinear,Joint,825,25,16QAM,45,64,15.0,12.0,0.1,1.9677809476852417,1.9416779279708862,0.03360973298549652,0.0008973640506155789,0.0006009857170283794,0.004828820005059242,46.79772186279297,5.514327131095342e-05,0.0,1.9866178035736084,1.9602580070495605,0.05297238752245903,0.0009252464515157044,0.0005962296272628009,0.004836224019527435,46.87541580200195,5.449738819152117e-05,0.0,0.0004905862151645124,46.87541580200195,0.03454861044883728,0.13663195073604584,0.07590819895267487,0.10145503282546997,0.2664140419801697
LearnedNonlinear,Joint,850,50,16QAM,45,64,15.0,12.0,0.1,1.9231011867523193,1.895218849182129,0.036174774169921875,0.0018530471716076136,0.00048402900574728847,0.0049971118569374084,48.569847106933594,4.3251631723251194e-05,0.0,1.940414547920227,1.9122395515441895,0.05697684735059738,0.001904399017803371,0.00048499240074306726,0.005003204569220543,48.6326904296875,4.306613118387759e-05,0.0,0.00036247572279535234,48.6326904296875,0.06059027835726738,0.2361111044883728,0.09725585579872131,0.10307908803224564,0.5388154169777408
LearnedNonlinear,Joint,875,75,16QAM,45,64,15.0,12.0,0.1,1.8816417455673218,1.8516614437103271,0.04228835552930832,0.0031742036808282137,0.0004480440984480083,0.005136929452419281,50.006595611572266,4.721471486845985e-05,0.0,1.8921092748641968,1.8618525266647339,0.062332186847925186,0.003227639477699995,0.00044287159107625484,0.005141930188983679,50.06008529663086,4.696748510468751e-05,0.0,0.0003089375386480242,50.06008529663086,0.07447917014360428,0.2874999940395355,0.11178059875965118,0.10486965626478195,0.7736391250509769
LearnedNonlinear,Joint,900,100,16QAM,45,64,15.0,12.0,0.1,1.8165714740753174,1.784211277961731,0.04650432616472244,0.004816115368157625,0.0004517775378189981,0.005265055689960718,51.34831237792969,4.591811739373952e-05,0.0,1.8396400213241577,1.8069424629211426,0.07015176862478256,0.004890200681984425,0.0004504781973082572,0.00527033768594265,51.40385818481445,4.529024226940237e-05,0.0,0.00030328030698001385,51.40385818481445,0.07973090559244156,0.2984375059604645,0.11271918565034866,0.10681115835905075,1.0165368750458583
LearnedNonlinear,Joint,925,125,16QAM,45,64,15.0,12.0,0.1,1.7523994445800781,1.7171107530593872,0.0581677220761776,0.006920509971678257,0.00041113936458714306,0.005404048133641481,52.791378021240234,4.374026320874691e-05,0.0,1.7788375616073608,1.7432185411453247,0.07865063846111298,0.0070160976611077785,0.0004103871760889888,0.005409745499491692,52.85076904296875,4.364000051282346e-05,0.0,0.00025595040642656386,52.85076904296875,0.09496527910232544,0.3498263955116272,0.12614473700523376,0.10891252011060715,1.2719174170633778
LearnedNonlinear,Joint,950,150,16QAM,45,64,15.0,12.0,0.1,1.6884980201721191,1.649773120880127,0.06980899721384048,0.009485431015491486,0.0004014954902231693,0.005543328821659088,54.26256561279297,4.631469346350059e-05,0.0,1.7172703742980957,1.6781773567199707,0.09302224963903427,0.009592742659151554,0.0003997369494754821,0.005548871122300625,54.32025146484375,4.659757178160362e-05,0.0,0.00023567430616822094,54.32025146484375,0.11558159440755844,0.41197916865348816,0.14427950978279114,0.11114753782749176,1.5372877090703696
LearnedNonlinear,Joint,975,175,16QAM,45,64,15.0,12.0,0.1,1.6272252798080444,1.5847686529159546,0.08566107600927353,0.012332652695477009,0.0003904251498170197,0.005681443028151989,55.688602447509766,4.443451689439826e-05,0.0,1.6539329290390015,1.6110860109329224,0.10962174832820892,0.012453226372599602,0.000391711771953851,0.005686851218342781,55.744564056396484,4.4540396629599854e-05,0.0,0.000217851425986737,55.744564056396484,0.13849826157093048,0.4819444417953491,0.16419053077697754,0.11350067704916,1.785664250026457
LearnedNonlinear,Joint,1000,200,16QAM,45,64,15.0,12.0,0.1,1.569556474685669,1.5232881307601929,0.10434120148420334,0.015277226455509663,0.0003890628577210009,0.005808570887893438,57.00262451171875,4.607586015481502e-05,0.0,1.5932860374450684,1.5466400384902954,0.12766844034194946,0.015395920723676682,0.0003888652427121997,0.005813630297780037,57.05305480957031,4.5823544496670365e-05,0.0,0.00020767093519680202,57.05305480957031,0.15746527910232544,0.5314236283302307,0.18114691972732544,0.11593426018953323,2.047121374984272
LearnedNonlinear,Joint,1025,225,16QAM,45,64,15.0,12.0,0.1,1.4993590116500854,1.449299693107605,0.1243181899189949,0.018230514600872993,0.00040935026481747627,0.005927275400608778,58.19668960571289,4.7169040044536814e-05,0.0,1.534185767173767,1.4837123155593872,0.15152019262313843,0.018347879871726036,0.000411204993724823,0.005931554362177849,58.24198532104492,4.702701698988676e-05,0.0,0.0002174904220737517,58.24198532104492,0.17083333432674408,0.5668402910232544,0.19437716901302338,0.11850184202194214,2.280207625008188
LearnedNonlinear,Joint,1050,250,16QAM,45,64,15.0,12.0,0.1,1.4537302255630493,1.399910569190979,0.1550087183713913,0.021094132214784622,0.0004490534192882478,0.006033877842128277,59.26780700683594,4.671010174206458e-05,0.0,1.481279969215393,1.4270992279052734,0.17812061309814453,0.021202709525823593,0.00045066257007420063,0.006037593353539705,59.306976318359375,4.6521257900167257e-05,0.0,0.00024064256285782903,59.306976318359375,0.1818576455116272,0.5944444537162781,0.20677408576011658,0.12117249518632889,2.523011500015855
LearnedNonlinear,Joint,1075,275,16QAM,45,64,15.0,12.0,0.1,1.3992764949798584,1.3421003818511963,0.18321539461612701,0.023665353655815125,0.00048302902723662555,0.0061231269501149654,60.1734619140625,4.995804192731157e-05,0.0,1.432645320892334,1.375085473060608,0.21018797159194946,0.02376093901693821,0.0004844760405831039,0.006126337684690952,60.206260681152344,5.016794602852315e-05,0.0,0.0002606311463750899,60.206260681152344,0.19288194179534912,0.6197916865348816,0.21468207240104675,0.12394627183675766,2.831777959014289
LearnedNonlinear,Joint,1100,300,16QAM,45,64,15.0,12.0,0.1,1.3543180227279663,1.294236660003662,0.21780632436275482,0.025823865085840225,0.0005149769131094217,0.006193927489221096,60.894256591796875,4.90243146487046e-05,0.0,1.3852176666259766,1.3247567415237427,0.24619776010513306,0.025904208421707153,0.0005170272197574377,0.006196409463882446,60.9201774597168,4.914201417705044e-05,0.0,0.00027996458811685443,60.9201774597168,0.2024739533662796,0.6421874761581421,0.2214084267616272,0.12681564688682556,3.1104743749601766
LearnedNonlinear,Joint,1125,325,16QAM,45,64,15.0,12.0,0.1,1.3088551759719849,1.2463526725769043,0.2561843693256378,0.027560539543628693,0.0005192779935896397,0.006254370324313641,61.45512390136719,5.410430458141491e-05,0.0,1.3442494869232178,1.281397819519043,0.28374505043029785,0.027623476460576057,0.0005187655333429575,0.006256305146962404,61.47522735595703,5.454728307086043e-05,0.0,0.0002768700069282204,61.47522735595703,0.20590278506278992,0.6545138955116272,0.22831812500953674,0.12977926433086395,3.378769667004235
LearnedNonlinear,Joint,1150,350,16QAM,45,64,15.0,12.0,0.1,1.2723937034606934,1.208046317100525,0.2961120307445526,0.028797775506973267,0.0005280227633193135,0.0062980991788208485,61.83555603027344,5.628101644106209e-05,0.0,1.3028877973556519,1.2381868362426758,0.32687100768089294,0.02883697673678398,0.0005282875499688089,0.006299459375441074,61.847328186035156,5.658515146933496e-05,0.0,0.00028118822956457734,61.847328186035156,0.21150173246860504,0.6618055701255798,0.2323632687330246,0.13279137015342712,3.6270632919622585
