scheme,stage,modulation,N,M,train_ebn0_db,eval_ebn0_db,epochs,cfo_span,best_global_epoch,best_stage_epoch,val_total,val_Lce,val_Lmse,val_L0,val_Loff,val_Ldiag,val_LV,val_Lnn,val_Lspec,val_ber,val_ser,hard_cfo_weighted_ber,residual_scale,clean_identity_loss,clean_offdiag_leakage,mean_validation_offdiag,mean_validation_diag_loss,mean_validation_local_leakage,validation_symbol_loss,validation_spectral_loss,receiver_fro_norm_sq,stage_failed,stop_reason
LearnedNonlinear,Warmstart,16QAM,45,64,15.0,12.0,200,0.1,1,1,2.0330471992492676,2.0049657821655273,0.052232611924409866,0.0021679734345525503,0.0022026472724974155,0.004639104474335909,44.690834045410156,0.00020769827824551612,0.0,0.02790798619389534,0.10451389104127884,0.07132703810930252,0.09999999403953552,0.0021679734345525503,0.0021428309846669436,0.002283361041918397,0.008804558776319027,0.00022409566736314446,0.052232611924409866,0.0,44.690834045410156,False,Completed.
LearnedNonlinear,Bridge,16QAM,45,64,15.0,12.0,600,0.1,201,1,2.038954257965088,2.0113394260406494,0.052798014134168625,0.00189020240213722,0.0019390203524380922,0.004653667565435171,44.84669494628906,0.00017325731460005045,0.0,0.02760416641831398,0.10607638955116272,0.07125867903232574,0.10010004043579102,0.00189020240213722,0.0018697010818868876,0.0020129794720560312,0.008833022788167,0.000188836085726507,0.052798014134168625,0.0,44.84669494628906,False,Completed.
LearnedNonlinear,Joint,16QAM,45,64,15.0,12.0,350,0.1,801,1,2.0303547382354736,2.0032355785369873,0.052173249423503876,0.0016279519768431783,0.0016815518029034138,0.0046614669263362885,44.92610549926758,0.00014002431998960674,0.0,0.02769097313284874,0.10746527463197708,0.07049153745174408,0.10015010088682175,0.0016279519768431783,0.001607790938578546,0.0017526139272376895,0.008848202414810658,0.0001551636087242514,0.052173249423503876,0.0,44.92610549926758,False,Completed.
